"mz","rt","peaktable_1_6a93145d1bc48e797ae1f779eae404e0 intensity","peaktable_2_2ad96385d4e11b01c12368cf109cff67 intensity"
300.964172363281,25.441397,888419.117359273,154077.853467889
301.044532775878,11.8926535,88689.2355690774,157183.694020741
301.044692993164,15.759639,231565.527953013,164836.329920686
301.093536376953,11.86456,142541.129674547,289989.580723604
301.141235351562,24.338265,198991.789955162,113788.914908449
301.162300109864,0.937885995,230460.633322686,244198.186108182
301.211524963379,4.8700859,595350.855664806,632568.79685842
301.284790039062,1.3135954,149523.774662689,137777.317338463
301.901733398438,5.9705411,70885.7061759744,155173.465278653
301.984024047852,4.3120491,189417.695278805,166977.888348809
302.056274414062,26.451289,86663.3039688576,107580.263578127
302.899688720703,24.732903,151107.639295908,NA
302.912796020508,24.041363,518384.74434188,776894.438165375
302.974090576172,20.822265,1865381.50238155,1619651.61732524
303.141593933106,0.80690345,169692.216053955,180800.041306343
303.159866333008,25.1910485,691149.54677999,NA
303.177886962891,0.85590284,705411.675364988,773391.541491
303.977478027344,3.1900105,86271.2745051206,94362.3856946604
304.008102416992,22.2282315,10522221.5966511,3933095.59681456
304.236328125,24.737226,126109.036045315,NA
304.299827575683,1.98806735,1161503.43970265,NA
304.909851074219,24.080262,330987.402058373,355559.065758513
304.952606201172,10.668043,NA,121501.757612462
304.962829589844,23.352908,897837.072321589,1196301.08989974
304.9697265625,10.253998,679574.955997049,296342.542467796
305.011428833008,15.1404345,619606.219515699,1068708.11620688
305.109588623047,25.638826,273630.862000546,127932.502863517
305.157150268555,12.197556,362791.555759448,99080.1145311259
305.303283691406,1.97706015,231078.525357598,293130.794406351
305.887298583984,24.525441,325272.780301396,NA
306.012489318848,5.8699701,89752.531756764,97024.4130596486
306.160606384277,0.784152375,156826.19525679,253042.877689675
306.279220581055,12.458186,438796.717558289,316410.80841738
306.851913452149,25.502242,542725.346732812,NA
306.932220458984,25.662161,222557.595819385,128790.108676876
306.989990234375,25.577873,NA,212085.602218601
307.0625,7.58249905,258166.109726293,165348.866202445
307.226806640625,1.1273273,395508.895214156,570658.44472097
307.263305664062,3.2714939,208264.39543513,207006.141124448
307.299575805664,12.9704405,283757.218330546,232275.675252422
307.884552001953,24.564474,NA,185021.814443434
308.001007080078,10.089492,216516.738690125,239501.393665207
308.024154663086,2.9002666,94191.0713990914,94458.240732778
308.063415527344,2.5732798,83145.4094055297,100506.85722607
308.207275390625,10.837828,360368.724134297,293695.293005671
308.230133056641,1.1273273,NA,120364.28018066
308.295043945312,3.34949795,49713.7296147926,69728.7885099523
308.861694335938,24.5059915,150441.975135471,NA
308.986175537109,25.774657,NA,170609.095215235
308.990921020507,25.435081,2002906.60287555,1965538.17119112
309.060089111328,26.35188,110661.353178862,190679.785055264
309.210609436035,0.735435345,75178.2842740769,66032.6343352459
309.27897644043,6.43713535,195400.029342292,159362.454308392
310.310409545898,12.191948,692623.203265684,167849.764404524
310.859161376953,24.641767,NA,241937.117581995
310.924591064453,5.4434954,NA,85951.0113052157
310.9248046875,27.059937,NA,108093.413542613
311.126373291016,1.374374,197613.904722876,312465.959841569
311.255813598633,4.1997976,53934.0131644802,82412.1556476208
311.294616699219,6.5889973,NA,88135.0444788995
311.294830322266,5.5986428,113106.82154216,109734.442156424
311.313552856445,5.0583771,112301.579109761,NA
311.943450927734,3.9086915,120221.995345165,76407.4610974631
312.027320861817,25.122631,449521.436904256,314655.009360951
312.326049804688,7.0945371,122517.548727728,119266.405385252
312.362579345703,5.3133828,186208.578963351,81623.7390155388
312.782775878906,24.676716,197919.757566563,NA
313.02458190918,10.3352913,106621.271365055,190047.201710097
313.024673461914,8.20554,244388.2464075,136457.222434756
313.161773681641,0.85958143,93944.7136928135,NA
313.234954833984,2.4886387,1384228.10513074,1389063.10013862
313.273681640625,13.143145,141088.707251339,3769837.75921526
313.365859985351,5.3082608,2333637.41174256,2639235.08567619
313.942810058594,4.7644724,98339.3206223906,136985.783511499
314.237762451172,2.5424728,141391.905526862,NA
314.369232177734,5.3002054,215979.879343473,275561.608609763
314.779502868653,24.471923,408811.259512721,213169.932628592
314.779632568359,24.728581,192967.630979648,NA
314.97339630127,0.714003365,169579.137932964,160989.03674065
315.178024291992,0.97590917,616008.572550134,469697.773453078
315.941619873047,0.64305703,105153.699721006,NA
315.963981628418,5.7261457,236320.78395832,150319.537424097
316.001815795898,14.038986,688228.616648467,570512.527522046
316.0380859375,5.9487351,90378.5526699186,112630.921148086
316.188552856445,8.6900846,214674.717620856,199615.59575332
316.776916503906,24.6183685,NA,134102.223383556
316.920959472656,25.493598,451422.234519257,61862.8098176175
316.962066650391,4.65353535,NA,52776.741570639
317.005081176758,5.2738233,77855.4713198846,85129.1354524226
317.022186279297,17.248653,220699.336835747,180425.13437093
317.136154174805,1.2075982,141852.510246873,122811.142841045
317.192230224609,24.549208,140113.128433824,157732.767926127
317.95947265625,28.159288,116704.431218909,96754.4099848854
317.959686279297,15.5457758,NA,160345.429087781
318.026290893555,16.261365,145601.08618582,220761.252127732
318.031372070312,17.20404375,76484.8818486342,NA
318.947967529297,0.84790175,60218.5950624257,45591.4983533332
319.043731689453,0.72498482,NA,61804.1486519583
319.055114746094,15.050363,290791.401491832,137072.291947265
319.284393310547,2.0410373,211537.051430332,85075.8323931268
319.994842529297,26.3892,NA,137769.899699645
320.871353149414,24.6013375,195702.520834566,311854.78611351
320.896194458008,27.87835,62672.3061611707,NA
320.940185546875,12.398535,163270.739392823,185079.073898487
321.251472473145,1.8659202,253992.835703514,198574.013017254
321.943557739258,17.899623,216030.036757726,236300.404788278
321.980804443359,10.379339,187243.0981684,373212.498221695
322.006195068359,4.87030665,139434.367824973,105364.35829149
322.078231811523,0.7813652,54773.5061497186,NA
322.867126464844,17.965357,437128.730404699,158982.620628399
322.909713745117,25.45237,4595645.93820011,76326.6332884024
322.937225341797,10.958868,2297254.30330405,403697.760702185
322.967910766602,25.670805,498468.615862611,88694.3007970686
322.978759765625,5.0273971,126974.330582216,115284.220767131
322.990081787109,11.334873,492893.998114664,415385.648907186
323.002685546875,10.020603,171603.37531781,161327.465362155
323.039138793945,22.264969,1391127.19648687,3915203.3617912
323.040100097656,1.6039553,1872320.63171754,2790173.38777499
323.195945739746,2.9016919,205431.558402932,209009.491894519
323.976409912109,4.8084915,121139.178074754,94816.0471003122
323.993148803711,15.9778025,60845.301354428,NA
324.001831054688,7.06727455,262795.927545934,177593.57470317
324.042205810547,8.4468692,161929.421990413,156501.639181012
324.289794921875,3.6221356,305406.723677198,167871.148743496
324.326263427734,4.85578875,255938.226561611,335086.647515433
324.947563171386,24.6010785,267686.871659313,NA
324.963485717773,25.610295,236450.686540595,NA
324.987579345703,4.562047,80146.9620848472,150378.620763169
325.002792358398,28.016925,205575.462588392,87283.5590300934
325.037750244141,5.5683882,248146.912652935,250803.006028289
325.211486816406,3.902641,1423799.87444317,3216519.77328881
325.237419128418,1.14492855,164481.200864636,163540.517049949
325.271476745605,6.41775395,146332.125557496,176063.606999091
325.293151855469,3.65021585,NA,86736.9546023848
325.999450683594,26.1281745,67425.2237007247,232485.618489842
326.093627929688,12.0391005,282234.52739671,240189.496955774
326.214797973633,3.8308931,340382.156182701,187651.915461721
326.305511474609,4.9085367,NA,294231.858808604
326.378204345703,3.77365935,5090091.2208547,116580.263377013
326.900573730469,27.372265,220913.825556332,NA
326.957244873047,17.489021,819734.557180318,151029.080018555
327.033142089844,1.806538,99655.0366509609,153530.484757793
327.055358886719,25.64055,97766.8754464769,136595.160409577
327.094390869141,6.0718665,71970.2394588878,109832.612548651
327.094718933105,5.1376758,85560.7279770996,80579.7543893674
327.201477050781,0.7640767,52099.8239115404,NA
327.227188110352,5.3998253,150485.559376057,58549.1035173585
327.250640869141,3.1220646,207532.770263801,515403.224260781
327.381469726562,3.7769355,941928.347541045,2572116.91367667
327.921630859375,24.637816,239078.470351522,NA
328.091079711914,5.5850314,230160.912263442,69683.8967477463
328.230529785156,5.31332545,372767.284883276,119225.078175849
328.321533203125,6.2499487,NA,251523.908461687
328.384918212891,3.75969805,221881.653054159,215643.310888178
328.926681518555,25.4394035,5753197.25182109,6761601.06898651
328.954284667969,25.264525,1180234.2773165,286206.117824519
328.988037109375,26.978588,76695.5312418654,NA
329.007064819336,22.0338785,7242962.64094141,4831687.75772429
329.193603515625,0.91269636,2287750.64723387,2433336.58350962
329.242950439453,6.5192556,1702526.34914965,156899.393733861
329.931716918945,24.369845,301298.818064554,299111.531972329
329.935760498047,26.727905,1388246.60300301,NA
330.008117675781,19.961276,559733.619107815,405214.75269654
330.009979248047,20.2659865,1577280.2585306,NA
330.180389404297,2.0312885,190317.894871388,NA
330.196922302246,0.928953135,374971.743826165,274451.888508956
330.246170043945,6.516649,327527.471266649,275889.429521876
330.279144287109,12.191948,210292.521003399,162102.875308362
330.969024658203,6.7353618,147159.11836315,150675.405421753
330.969665527344,15.935452,NA,203352.113068832
331.00456237793,20.393489,1248724.2680878,765188.403901428
331.004730224609,9.35705795,635768.984660398,462476.132609007
331.209197998047,0.9248487,57477.6107043867,10825789.4314228
331.928779602051,24.8944305,NA,180561.332192449
332.212539672852,0.914857595,1375143.69388212,1664889.93110812
332.331268310547,3.0615547,6947581.89060643,4412126.56148515
332.807098388672,24.516797,233941.728275384,NA
332.952331542969,25.483719,496438.299626732,443341.320969723
333.151824951172,0.807298,142171.961194432,NA
333.334518432617,3.1167509,1252141.31581769,3297496.41190863
333.972946166992,24.797735,641252.900640455,NA
334.004150390625,16.944433,148686.513019669,210214.308536013
334.009239196777,25.171599,486159.277527858,NA
334.029914855957,0.784152375,180917.836729144,133767.488417931
334.337997436523,3.1167509,322189.622750292,120984.865744477
335.032745361328,12.38989,101856.423752117,126715.486060946
335.219390869141,1.04109065,151543.35042582,196674.021667414
335.258102416992,1.7762832,226405.648739768,169824.392457234
336.311065673828,2.0356108,169464.564875689,NA
336.827163696289,24.686579,239048.532261691,135769.7048461
336.949844360352,0.84488825,142305.498212678,224523.447575755
337.043762207031,15.5932415,416397.956809001,387968.881270318
337.216430664062,4.8363203,491287.024963756,136981.852213712
337.235015869141,7.73804785,232492.775224918,209740.43385388
337.273773193359,10.634345,5431569.8981787,190109.865887385
337.282775878906,5.507878,253987.672413024,139054.190208094
337.967132568359,4.49217845,107856.267375528,275289.555284062
337.983703613281,6.76711175,339156.938839972,253880.789196047
338.003509521484,10.7358555,250476.92800453,278845.977350385
338.219635009766,6.2769273,NA,154987.308257953
338.277160644531,11.9427755,2158446.77839958,214603.310390861
338.342315673828,7.794325,NA,159135.303624807
338.824035644531,24.871211,160371.630728426,267355.707638913
338.945556640625,25.701449,144163.329468751,NA
338.967666625977,21.296813,3046327.90532996,2770724.34500791
339.017791748047,20.8775675,5909652.28108659,11357059.336125
339.05396270752,15.4541775,NA,75324.7242848096
339.08268737793,0.79873129,NA,71716.1069376972
339.154449462891,16.055422,161501.526434537,68687.851024594
339.157775878906,2.0182428,202565.187079799,99434.9741565941
339.280700683594,6.96615835,394497.630420013,330159.698436658
339.289520263672,13.7937985,652994.84265916,2716569.09025861
339.801574707031,24.426749,153143.840610931,261475.386132174
339.910888671875,24.646461,338530.055056051,381737.127448596
339.971237182617,12.2018775,251403.452175945,281843.172569615
340.021148681641,12.331542,324931.218928286,336989.434621879
340.116546630859,0.66279341,NA,106976.16604794
340.157875061035,12.94370071,291566.779195203,335028.876330459
340.292846679688,14.043385,242937.756821842,271163.55776871
340.357696533203,8.7408287,155515.95795361,NA
340.963577270508,27.393876,45991.198507348,125660.592265781
340.97184753418,3.1015332,NA,79441.8950298284
341.000885009766,8.4910783,187012.102312847,164787.295739912
341.0126953125,8.0819308,306193.831070333,377249.589391425
341.022247314453,3.74995655,116407.77887144,55230.264006417
341.037384033203,25.593102,92823.0645563311,96235.0803523795
341.266418457031,8.83565785,156287.431036056,217015.443329761
341.305206298828,14.1733295,168468.393497567,6383016.09896636
341.320663452148,7.1820256,161610.03229153,529643.947406832
341.872039794922,25.850655,165082.345829176,224762.373705011
341.991119384766,25.588684,230205.332239155,NA
342.010543823242,29.267006,79432.2306413013,NA
342.071144104003,21.028681,3332450.25116235,1433302.33912416
342.238189697266,4.8722341,399994.373860526,332801.308977836
342.269622802734,1.9189132,325074.566044559,NA
342.269714355469,3.9778455,469859.139532406,469167.483191882
342.308364868164,5.0547584,105866.206072136,151927.125687339
342.878280639648,13.046854,265070.873593235,135313.416777427
342.928680419922,27.826484,135077.993241803,NA
342.96070098877,7.718799,138889.113389119,167914.051335353
342.966583251953,25.49792,419391.287172437,NA
343.010772705078,7.0379108,182125.911599191,327785.292492609
343.032806396484,10.150395,167323.312643599,88753.8871070736
343.0732421875,11.421315,163439.154665836,206391.280264863
343.1650390625,8.4253135,107111.675910728,NA
343.22216796875,1.5683536,NA,184813.949803869
343.227111816406,5.782968,NA,683525.962088345
343.295715332031,1.245087,1311122.26995841,1389661.10393717
344.068786621094,12.052765,276789.87741445,258710.9042141
344.230407714844,5.8076895,NA,136221.706682531
344.256103515625,2.7046991,NA,101052.580099647
344.299148559571,1.2364425,262495.397862985,270623.972886979
344.574127197266,8.92558965,NA,142658.202161012
344.576232910156,9.48542115,NA,125174.451116648
344.903686523438,16.238201,233161.14030235,136889.469472026
344.915924072266,25.100284,714109.458962799,392234.585417369
344.984588623047,22.355734,70681853.9845772,NA
344.984741210938,2.8406827,61377064.5167815,35771286.5015609
345.020866394043,25.4447065,1227392.20708218,950880.295729006
345.12451171875,10.647483,580018.758192182,74716.09402547
345.124755859375,12.6116215,64477.5637116599,290006.68985204
345.188568115234,0.85958143,169024.689489268,NA
