"mz","rt","peaktable_1_10e699565419f9caf88e774674661338 intensity","peaktable_2_35140d56ebc2345ed69030c3baf5d516 intensity"
297.007202148438,3.33656985,211589.632016087,337497.341916845
297.240203857422,3.9184649,381612.949892579,190140.710859379
297.297973632812,3.43015445,434321.686012161,122569.759649004
297.926361083984,0.862106985,137657.854708163,150086.192532436
297.991256713867,12.1576095,2914066.16908872,1078585.35190123
298.347122192383,3.72613035,2566577.09133093,NA
298.892791748047,23.4855,220867.263704756,412419.71948789
298.9150390625,0.55377162,160583.5978443,64302.9935482694
298.923385620117,0.80213965,227005.774789044,NA
298.952484130859,27.205182,179533.868991681,51875.5408007481
298.994178771973,14.0902772,267851.150304679,371634.579423079
299.00244140625,27.165854,149478.786251014,81991.5770505468
299.350311279297,3.7499021,441165.752604774,1421861.22330816
299.986663818359,4.5417503,62339.0231057988,65401.2932857913
300.024322509766,5.06431525,196171.198475698,252263.306186672
300.060607910156,4.1578661,152702.054931799,91535.0787949924
300.272064208984,7.4784707,138551.007507,NA
300.28955078125,3.8966084,498282.271419399,674532.20267037
300.885391235352,8.942923,414257.301453295,439917.573284055
300.902801513672,24.677011,285241.644241412,277340.002261872
300.946380615234,0.78696185,26743942.6367738,26789469.3827971
300.963928222656,25.523783,742630.947559207,126943.112082884
300.967376708984,0.82095945,127644.935546911,136265.329323587
301.044479370117,9.1205747,119694.945583616,197707.868518214
301.044525146484,16.015107,67710.1460621179,NA
301.071136474609,0.738017495,55980.2024673472,60285.8212073051
301.093566894531,15.180937,1063886.56470137,117738.78342757
301.141082763672,24.44954,99942.7015021159,292521.660758922
301.162261962891,0.934430575,301178.219476948,332955.031873651
301.211380004883,4.8390774,324754.624032582,NA
301.285049438477,1.33205365,191331.52573589,133772.663522953
301.29313659668,3.2208854,156745.046323909,208344.82788968
301.901489257812,26.191699,160025.824415396,206713.230469105
301.949546813965,0.78696185,1473597.0164891,1501773.5592071
301.98388671875,4.6964473,286832.918857973,186556.564852627
302.056457519531,5.5691943,90131.3215863812,124471.051041441
302.284141540527,7.2407205,506406.258430114,546425.344421515
302.305297851562,3.5420443,338180.872427521,NA
302.912780761719,23.475487,399562.095799719,280773.157165298
302.916488647461,0.8333877,NA,112406.724817617
302.944702148438,0.784800915,3431609.34540684,3658185.26634388
302.973785400391,12.039989,981002.736948325,649178.630700472
303.141510009766,0.85832726,105027.205267513,NA
303.159843444825,24.899235,383291.915223281,NA
303.177688598633,0.86540449,1180838.7998335,1246362.87460501
303.977630615234,3.3378482,69912.907050205,85235.9280118134
304.008255004883,11.8721875,8755784.64631872,3458412.64608359
304.181365966797,0.86540449,139464.748014055,193321.555068672
304.300079345703,2.013642,287019.261534211,400577.055062636
304.909408569336,24.434607,562144.254354155,1555412.83965468
304.910064697266,23.687919,NA,285019.09356091
304.952941894531,17.056739,67051.8452878862,243646.188352039
304.962829589844,24.750122,261111.280331139,494304.887109372
304.970108032227,1.0984814,604203.645732121,628460.431067117
305.011596679688,14.6881525,804040.876804208,881962.082535479
305.136161804199,0.825281405,623013.222315656,674839.299066515
305.157440185547,8.2737418,105919.671702399,93660.2336798086
305.28352355957,13.4672135,5753092.49464134,2099033.86168037
305.887023925781,24.843838,240687.351570231,430022.883534816
306.012084960938,4.3655785,71968.0401655298,80654.8817944742
306.081069946289,0.75598733,92966.2427908435,106376.568209142
306.160827636719,0.76020192,NA,48888.632074969
306.279449462891,14.3855035,775045.985512504,287638.662975005
306.851470947266,25.476038,1372802.00322283,1185268.67917826
306.932220458984,25.597259,269390.891499611,121199.004974185
306.958221435547,6.2552583,NA,97089.3750793836
306.959671020508,20.573508,208362.981055087,416059.022226092
307.044036865234,0.782786245,192084.47444441,175767.486803929
307.062316894531,5.7021787,259901.955462564,129483.995371511
307.226898193359,1.1358267,205654.432726183,882524.359732616
307.299224853516,13.753907,959520.889687747,952507.018647211
307.299880981445,16.072009,199308.785982174,223142.458563986
307.884048461914,24.8841075,472414.178279774,NA
308.000915527344,6.804219,177850.673601213,147605.032924459
308.024139404297,4.6132468,192240.314571788,198102.12734273
308.063293457031,26.060163,97417.1961027582,94699.3467551014
308.20703125,15.3755745,319741.32170324,338058.166745864
308.230270385742,1.15652525,NA,43725.8162699354
308.294921875,13.555817,971812.775450341,400032.428244835
308.861480712891,24.793343,357348.685358432,NA
308.933746337891,0.81816835,162798.156810397,1003830.72292466
308.985504150391,25.675104,201642.310064059,NA
308.990646362305,25.428114,1671339.33410865,2169452.78497084
309.059875488281,3.9778605,107627.615852633,190832.969532607
309.130950927734,1.0980794,NA,92702.5536151932
309.208671569824,0.722544965,54469.5140643114,65529.2199464338
309.226898193359,0.90336539,156557.313049447,137409.792102778
309.242218017578,3.4139084,NA,196811.015497406
309.278747558594,6.544066,193242.989934551,132066.688194605
309.297760009766,12.916143,172064.931537415,409288.577800722
309.985809326172,0.76020192,NA,36344.1534459671
310.282623291016,4.3343862,252662.047930648,157466.134349111
310.310516357422,13.132249,428135.582553501,257268.679687959
310.924713134766,2.5234651,84081.9935522063,63520.0838859962
311.085906982422,1.0536459,NA,93882.4924555783
311.126373291016,24.551304,406827.55424929,299853.863074455
311.25830078125,11.489841,722908.408232039,790298.239007484
311.294403076172,6.2454392,193580.110641659,249816.083752054
311.295120239258,16.360631,NA,183022.529608249
311.313598632812,17.203912,312145.489139482,170845.172835472
311.943328857422,2.42687785,112720.196038975,100799.813112018
311.948394775391,29.732388,NA,124620.793721721
311.983245849609,0.80213965,140155.767109648,NA
312.02702331543,25.07212,522319.819212189,NA
312.261505126953,2.0049976,148320.737155359,NA
312.325958251953,7.4136386,99834.2854911,99960.7887896954
312.362274169922,5.42773845,99606.5329728217,100146.911430399
312.902366638183,0.79128424,487506.054516715,450778.859079963
313.024230957031,13.01539275,144018.42999014,270188.568923203
313.02490234375,7.81991865,107490.121974783,78371.65766705
313.162475585938,0.89428783,NA,79535.313599795
313.234619140625,2.5251826,609176.108856308,NA
313.273468017578,11.33355,6362228.28507367,1306927.89075847
313.329132080078,5.6941068,350940.993356842,420644.225529885
313.900108337402,0.79128424,379036.319253095,288905.872928442
313.942596435547,3.8968544,96720.9189319569,151691.01075907
313.999420166016,0.77188477,283273.915883801,NA
314.183898925781,0.87129396,98243.5961726358,NA
314.238464355469,2.4512991,156849.975000034,NA
314.277313232422,9.1205747,269198.233374657,375281.575492524
314.947570800781,6.2247962,NA,219479.575163298
314.973205566406,0.71351587,210321.01134765,220676.956187441
315.178115844727,0.970426205,535364.491592481,781828.409119591
315.268280029297,13.74599,1750213.7374631,NA
315.941665649414,0.65816972,156213.121432964,79389.0047067341
315.964263916016,4.4713481,160789.509567468,272976.686956172
316.002014160156,15.8465435,399726.769175624,325627.209937483
316.038177490234,5.4038977,128907.476798707,97702.6348444567
316.188247680664,8.5453965,193145.676297891,162803.918927408
316.920684814453,0.78917338,356391.621558288,9276375.35950416
316.961563110352,0.0945660915,88891.3443591759,68276.5674262462
316.970672607422,0.712921535,58845.2964972427,63711.4160685997
317.00439453125,1.6765162,81761.9482027674,NA
317.004760742188,25.9054375,63394.2646151182,129469.320566959
317.022186279297,10.9844325,923535.828689106,251474.156449066
317.135833740234,1.1790477,134797.843695182,NA
317.157104492188,0.87561581,87908.9391036222,NA
317.175262451172,24.2595605,290725.862785063,NA
317.192977905274,12.70869386,120253.055826803,1027973.97801542
317.924118041992,0.78696185,486193.056929947,589914.091707679
317.959075927734,2.0432474,88441.0720360536,80321.9542423184
318.025299072266,17.102121,147385.714213136,NA
318.197341918945,0.86756557,91458.64096007,163850.303443244
318.918487548828,0.789123005,1979252.04983921,2237116.13399528
318.9482421875,1.31496511,618257.950484325,67435.7710422481
319.054473876953,25.851312,NA,95266.2792312904
319.055267333984,8.4838589,67038.2666423453,110990.293382912
319.136383056641,0.7113749,52523.2486980494,NA
319.151672363281,0.849146055,320383.922549187,292512.48437771
319.224349975586,1.6647613,NA,80826.6626477345
319.284088134766,2.0525406,161286.253920035,424502.087391679
319.981994628906,0.78696185,1172155.56435171,1063658.66413625
320.065803527832,0.75434521,223206.877023895,221693.65179862
320.939788818359,11.649759,130305.130492745,178172.144480156
321.023101806641,18.521939,234252.866664942,NA
321.131164550781,0.79128424,777483.885381847,851004.299867599
321.25146484375,1.877367,214176.663384422,195591.338422289
321.315795898438,15.374643,NA,1800287.16444286
321.943603515625,20.147059,191170.636572662,311761.68341238
321.980834960938,8.8615507,223339.959373416,274471.790479347
322.006408691406,3.934514,143042.979358367,123273.785186918
322.271789550781,4.4707202,370386.266859889,373854.405398965
322.310668945312,3.407962,1817141.45567466,NA
322.867340087891,19.637047,350360.024761403,428368.155476719
322.909408569336,25.567027,846345.773424836,NA
322.909515380859,26.992565,58240.4457568947,102141.577739529
322.937423706055,9.1642388,1084726.1269969,165536.60984081
322.967803955078,25.842859,331931.925719286,273036.612228514
322.978698730469,4.56129175,122502.849888511,95308.1556103227
322.990356445312,13.979385,874711.79054864,501164.302798608
323.002868652344,7.75076465,238236.856521808,171432.490631672
323.039459228516,13.698447,1411527.46486875,1053394.03134093
323.03955078125,11.105172,2074555.64677171,2151304.80223763
323.274932861328,4.5149181,131184.555277475,NA
323.313949584961,3.5573214,92377.8140112774,NA
323.914680480957,23.931079,444371.805321345,244369.590207433
323.976531982422,4.22359115,104207.963025068,137024.42163093
324.001586914062,5.8132265,421133.845987545,231202.532572291
324.042297363281,9.3790357,433970.548228127,144505.113090973
324.253005981445,12.14623565,290650.052055133,383249.563297901
324.289825439453,3.6677817,331646.941373249,NA
324.325927734375,5.6792409,167238.381465639,98037.7253737264
324.362686157227,6.31967925,1186032.01635927,1329929.35092265
324.90754699707,0.800375685,617634.241930367,650787.290573936
324.947555541992,24.983516,582068.439693767,NA
324.963317871094,25.623578,325981.363027376,98414.9143507018
324.966461181641,3.53621618,78120.982861483,400378.44865935
324.987701416016,4.0595014,74802.7408685331,132416.101775368
325.001953125,27.070767,65089.4626648603,129518.651470253
325.037979125977,3.37232515,268532.847740496,104968.715238165
325.211196899414,3.9054984,375336.414710005,330494.449426827
325.237632751465,1.1648699,NA,105616.313147379
325.271697998047,6.3571718,139767.544438014,141641.066147368
325.292938232422,3.6556405,NA,376740.613670965
325.365814208984,6.3294395,227662.207504888,309865.43845166
325.998809814453,26.173096,287435.877789849,164562.07690066
325.999603271484,2.667813,75374.4981034107,NA
326.093627929688,15.937396,273919.303187347,349169.431733813
326.214569091797,3.8368627,NA,139146.452552941
326.269134521484,15.863832,660769.508391113,83007.3517584409
326.287490844726,7.5635633,296529.972988487,340899.639294293
326.305511474609,4.9353192,325377.586088999,1140029.26209302
326.378295898438,3.66994265,313852.560712112,NA
326.956787109375,20.164347,228908.190788309,284725.827380155
326.967895507812,0.72001907,31352.9337918336,NA
327.03288269043,26.214373,104521.709089449,75709.9063976344
327.055114746094,15.94573165,231229.754550702,43666.3981846322
327.094055175781,5.4929852,117828.963400133,121797.292228442
327.178176879883,0.900079475,161177.822735291,201613.402064067
327.228424072266,4.01334235,3069987.87768318,425813.499440984
327.272705078125,16.3999985,378455.796187269,239525.156948308
327.289367675781,9.7134471,274862.958438725,NA
328.091064453125,4.8722959,66842.8964652198,84287.7199437906
328.230682373047,5.2501163,327520.501556411,NA
328.303314208984,8.7239057,444926.125839772,489861.385578665
328.320907592773,5.67304335,446166.106171255,475385.63080561
328.926498413086,25.4504815,5916893.4569532,5830122.52881637
328.953323364258,27.301219,126265.260075939,NA
328.988555908203,28.787875,193760.10409511,145854.041404462
329.006980895997,12.058201,7049924.92412617,3363241.584063
329.193634033203,0.906562475,3349457.56600085,3341860.97605504
329.229736328125,1.5122754,182060.926004496,87436.0180696991
329.242523193359,6.6222308,107736.525160435,102185.834476662
329.324234008789,6.26012315,750937.159199191,792181.994153976
329.931503295898,24.879786,682036.771518518,851251.502038135
329.935607910156,28.813808,168876.048365748,180710.822406146
330.007965087891,14.6060935,342595.843025874,570140.275512469
330.180603027344,2.05653825,153326.384273098,180155.627917412
330.197082519531,0.916331605,454382.527289138,454916.740219534
330.246231079102,6.4956658,815637.512577107,686368.581946063
330.279266357422,11.4277945,674079.470088585,4548507.30030091
330.336486816406,5.48619155,177450.752558344,191311.719916495
330.969085693359,5.3044487,111847.483331092,138969.532036664
331.00390625,25.402763,4853009.84244135,NA
331.004669189453,12.993941,618761.577879367,1508976.93299432
331.209197998047,0.920058535,12094952.5714965,13885429.1620548
331.282020568848,11.835436,1288528.97747859,1670827.98757639
332.096801757812,0.77188477,114659.788680395,NA
332.212783813476,0.922219515,1755037.85187303,1940535.43928415
332.330825805664,3.01016925,662756.615651338,215586.475723118
332.894195556641,0.78907263,NA,958454.524576465
332.952056884766,25.480561,418752.836477581,NA
333.167388916016,0.86264953,135223.861179555,NA
333.214332580567,0.90433158,99575.5673451947,77849.5369889164
333.972709655761,23.405941,254461.280456459,461267.356012505
334.0087890625,25.035382,570645.334435557,269490.693887359
334.009536743164,24.828246,NA,532938.824732125
334.030143737793,0.76172125,177867.081275782,132647.103537874
334.055480957031,0.85832726,316234.404960395,NA
334.285064697266,4.6445819,353931.813445319,647640.193799788
334.89208984375,0.78917338,249219.970072638,NA
334.922164916992,0.8333877,670614.278684545,82996.0224912322
335.03271484375,15.5796315,70412.0786633349,289424.064225468
335.073867797852,3.4642459,185116.006285208,223567.853214159
