"mz","rt","peaktable_1_b42ad67b5ffa65aaea420c60e1fab6b3 intensity","peaktable_2_54a6a55e44fb729a4104bfde9fdb6f9b intensity","peaktable_3_0f741699b76aff9fee4822748a201952 intensity","peaktable_4_46f664aac7a03c653f55ebe81c0750b7 intensity","peaktable_5_57332589ab361972997280ada9fa3ddf intensity"
802.672912597656,4.2283248,23748382.2618332,3205464.21977324,24515668.7111223,2681853.33549358,2965876.39317338
802.692260742188,4.0078968,3639229.32255017,3323883.52857077,4036256.37327938,3033627.40637684,3889554.51256988
802.70133972168,5.63087415,20571373.1767989,22464396.9663636,21966773.8492999,5657385.23348962,20620999.739571
803.428344726562,6.5298555,1059832.75781366,1114161.00222106,1021439.39841892,1219243.16940024,NA
803.507629394531,3.61674335,1123437.379857,2078399.93479217,2351574.75088333,2005457.40080537,1514529.93783554
803.543060302734,2.7609624,14164845.5396657,15171263.3738546,15539933.7078182,2001876.61507621,15352094.9363928
803.578063964844,4.2715462,45550030.7388484,2442580.04731462,43558587.1416707,2270628.42803258,47501984.0653192
803.581024169922,3.8371909,2410874.04935061,140635004.688722,136087964.228341,NA,NA
803.611694335938,2.1580246,3529783.21536872,3944029.47155447,3343365.28272177,3192484.74258626,3619757.79619679
803.623962402344,3.4546644,NA,NA,NA,2342112.52365732,NA
803.639068603516,3.8868762,15845454.4158981,16046160.1233413,2831300.01788014,16701749.2117,3417987.55223269
803.642211914062,4.046794,NA,NA,2500040.87363644,2838572.88977509,2904479.01212116
803.675933837891,4.2456523,13389270.6585393,12802255.0581669,12399990.076809,13382543.7375668,13446700.292471
803.706420898438,5.6416599,5132870.68300346,4653267.5893758,4894605.84639487,5693162.16800047,5446076.32313259
804.51123046875,3.61025995,324756.171808009,288874.381436088,6500694.62432065,248741.374280745,227280.137017268
804.55419921875,2.9943575,261686088.989468,287180786.461337,NA,17107028.4630287,16376076.7302907
804.55712890625,2.6118485,16477351.4335451,15499524.9374849,15959980.7322589,15060293.6644737,15141179.1786038
804.581726074219,3.8458363,196776.37462487,27221110.4714663,40222850.387463,2052507.08862468,15853464.9962764
804.591369628906,3.9906064,31867213.8854401,13859296.1110818,28570115.0562165,3020256.8229135,12913431.0494903
804.609252929688,1.0861383,NA,NA,NA,NA,411081.683561014
804.636779785156,3.78532535,2113843.63722374,2025799.59397117,248936879.320538,264075045.014602,2395829.45185576
804.642944335938,4.4358258,3517933.22839091,3027673.52235356,2986015.40882556,4717143.54020159,3215249.46339348
804.664398193359,3.56703855,NA,NA,1864954.3385807,2863409.37671812,NA
804.676208496094,3.99493,2532939.06744047,5058521.55966355,5578700.04478069,6746694.08272704,2651389.00333966
805.047485351562,6.4931584,27820648.9691823,27698948.8368049,27411641.5341783,27683226.7118182,28497378.1899683
805.424621582031,0.21739072,832644.606404681,783901.211091806,1043861.16739234,796906.000807833,939000.613544271
805.559600830078,2.90145205,8639495.51599632,8388783.02116048,138458751.441534,8347510.41580791,8293034.77493138
805.5625,2.598923,7527284.09088506,7182494.62561106,8387739.65888647,NA,7370272.98908941
805.583358764648,3.6167624,NA,5377492.41217013,9258940.57133625,5183221.60472064,4607646.47540472
805.593383789062,4.3277317,4204454.14060284,4565741.009375,4608440.8228506,3773273.5905732,3993965.57723459
805.596496582031,3.8998433,9079915.65069074,14387953.7509311,1580899.45279744,9437118.96145051,1786732.26776999
805.639404296875,3.7874664,137236072.696118,133222028.882339,126547893.529674,141500782.184772,143130342.417213
805.679260253906,3.9820028,2382794.88262173,2087260.42519143,NA,NA,2894891.17158411
806.050811767578,6.501763,5415693.76036838,5599361.32418615,5598593.33105345,5479514.20485571,5360635.68426478
806.496337890625,3.0224521,2311523.84167134,1904316.31737403,2429696.45628564,2250276.73659543,2247546.08728999
806.505554199219,3.433054,4788791.95670267,4117740.28935673,4141789.35818138,4005688.80643106,4407528.39457783
806.5595703125,3.0051614,22221915.7467684,24398682.5948205,18771598.3158469,21122220.9762434,23917441.2318554
806.5703125,3.0786376,50492594.0002628,54356448.9461116,50707249.1801306,57613727.1156503,53737490.5651332
806.588500976562,3.61892465,2613945.51979256,4287646.73140686,1467353.35717032,NA,NA
806.597717285156,4.0986611,NA,NA,NA,2961915.24672261,NA
806.607055664062,4.2585784,220031929.022248,225594077.975851,216102426.82382,220406256.599848,207087145.8152
806.610626220703,3.85229845,28268795.2559858,33696922.7142152,31625616.3303334,27974108.2333874,29849042.6889355
806.653015136719,3.9128485,2094121.28802711,1664818.34714729,8327052.04824419,43841046.3716654,47506061.2609567
806.656066894531,3.2169462,NA,NA,NA,NA,1857216.42916237
806.689910888672,3.7312805,NA,NA,NA,5994651.07683149,NA
806.690002441406,4.2758682,5654001.49489312,5179008.16018349,5453691.06650066,92522750.4056011,5076973.93714107
806.726867675781,5.3520774,4441673.87494764,4778816.46614268,5409985.6210713,4266458.0126807,4235157.66339724
807.563903808594,3.0052026,3058615.69626113,3750413.70321306,NA,3461777.56839098,NA
807.573425292969,3.0786788,19933708.4430761,46706002.0259849,NA,25657007.7299652,NA
807.576293945312,2.8927879,283223495.259496,278940442.387958,25700708.0011988,275030853.277095,26332162.5602706
807.594787597656,3.7140307,NA,2632887.23439713,NA,NA,NA
807.599487304688,3.9300983,65680242.6111822,75257791.9132534,73319805.8963351,65407598.7377489,77048016.818878
807.611785888672,4.02088145,37303878.7855431,34353032.7275888,35855699.1299287,34568185.3866401,36844733.1409894
807.637908935547,3.6880592,32060202.943957,34077021.0606569,34986475.8665306,35948274.2487725,33706278.7169414
807.656311035156,3.917132,18498625.6208109,18409502.3324835,20405925.5127362,17543916.2720936,18623453.3571306
807.693298339844,4.2758682,47749687.8009433,2874444.00580819,50067816.0260243,47527950.3589145,2730248.01616593
807.730285644531,5.3347885,2142135.33009404,NA,NA,NA,2464949.52691051
808.093933105469,3.7183122,NA,NA,2468204.53057329,NA,NA
808.491760253906,2.884143,3240613.47655941,3519451.34584715,3643038.11804645,3584419.40954279,3923298.80032641
808.513366699219,2.7760907,2927396.22887024,NA,NA,3000827.90962182,3412612.88727777
808.516418457031,2.6075279,15764887.8175638,2720869.05715247,3224692.61785668,14435452.0467144,14822581.5742845
808.565856933594,3.5065276,NA,NA,1485445.70545801,NA,NA
808.581298828125,1.9289541,74484392.2682815,73843621.9831523,74180745.9606747,233788.825976981,71419794.6219398
808.589202880859,3.13052335,215724141.581986,201138160.935372,162371.207679667,207506112.235202,220333173.721185
808.602142333984,3.9301177,16066957.4103477,38650088.1903461,11114857.7710684,3972757.56137144,28432375.8198363
808.61669921875,3.7831847,5329267.15082675,9316193.08522762,7152624.26128328,9798773.78349113,15622148.1534945
808.624389648438,4.27588705,15381890.9358124,24549290.0031411,14241129.0431776,26310044.1120091,6507068.62047021
808.643005371094,3.6880592,15827523.1606344,17044579.7036467,16504490.8849942,17228719.9310995,16229311.3167009
808.658264160156,3.9171302,14637238.3071741,1293037.53583781,1753966.00316373,15468564.1764638,15528779.779872
808.667663574219,4.275867,83508581.9347823,84549840.7132291,83640762.3534134,74677360.0471068,86510817.2894501
808.670776367188,4.0381499,1302154.38213208,8527120.89199366,8125861.59486018,7884073.72322668,8107658.2672882
808.698547363281,4.2845112,13836574.3174445,10233417.9076132,12813559.9830317,10056175.0547611,12250320.6508372
808.707733154297,4.6216772,13480398.0802324,14476740.0837937,15756634.0850664,14043553.9361223,14482032.1495513
808.741760253906,5.5422514,10748328.9096542,10011491.7937301,9380766.29542894,10787608.6749007,10431738.4470775
808.942611694335,6.5233925,800978.972667723,848609.65112382,NA,1190401.5482872,891360.175748347
809.495269775391,2.9511359,5220311.7146252,1599418.61310543,1496553.28803627,5222705.8766368,1734075.82227019
809.517074584961,2.78257415,1480779.88760719,NA,NA,1452495.62946515,NA
809.520080566406,2.6053864,7724912.22164221,7270820.21355498,1446701.931651,7603469.89293657,7392043.59938962
809.581604003906,2.884183,12415068.1363237,14343270.7558954,14203313.0059768,12016728.5031735,11488093.2544763
809.591247558594,3.1348248,2677763.9283433,2450930.72739685,852965.389626656,2276563.5142082,2087535.82140469
809.606689453125,3.9300962,9965635.13251989,9662656.23070149,11283292.7560384,10196717.7229217,10066093.1163217
809.615234375,4.2542967,12416784.5557189,11790955.966418,12733833.5159611,13222506.8040623,12313098.9226429
809.628265380859,4.31260565,8139013.76000397,7453889.75322297,10829367.5526248,6156866.93195158,7146380.15642832
809.634490966797,3.9106682,NA,2635125.14291158,NA,2626478.84039569,NA
809.646850585938,3.69023905,NA,3258350.77137504,NA,NA,2782827.93799676
809.656127929688,3.8307282,31231788.6525893,2294354.96005433,2625317.90031627,2468560.23011325,2065909.14525206
809.668518066406,5.1360103,4079213.22015139,4160157.82999235,4195304.45879166,4273570.94669603,3500178.23892896
809.674621582031,4.0467932,3998687.55205891,4447349.87476271,4331523.42815649,3261382.4403381,4314002.03567324
809.708862304688,4.6346044,7701409.43110477,1329881.62294351,7745109.79610557,6469761.88290446,7673125.80334744
809.711486816406,4.6173551,NA,6965113.29286271,NA,NA,NA
809.745788574219,5.5508938,6328108.12649418,5212383.88493672,5763604.60648237,4684980.13055758,5244421.29518293
810.507080078125,3.1413096,5075833.59801109,4680177.83669616,5081959.54914863,4329525.50385203,5189506.65954731
810.525634765625,3.8480167,2548526.79871989,755767.862064703,3543776.87337075,3120636.44995773,676851.308226045
810.531860351562,2.7155793,19964589.4669433,17796183.4038622,20105749.6501354,7621396.14478951,7681543.66276348
810.559753417969,5.2613116,NA,4279939.91951795,3554804.35854111,2215989.49007335,734795.921186276
810.562774658203,3.1737448,489291.070247131,2900817.73891875,946434.895059233,397441.92232782,1363142.05699443
810.58447265625,2.8906459,2148483.46498198,2109895.03061877,2668082.14025391,NA,1914622.13609851
810.596389770508,3.06783255,22995487.6971202,26167369.557856,20315930.4007156,20755011.9515992,22033986.6471269
810.606140136719,3.2515634,212712187.6458,229861425.566315,221905129.781318,217593320.888909,231633163.925601
810.618591308594,4.2585802,4746190.76721678,4472504.17679625,3630471.12796633,3803583.46304268,3999122.73203949
810.634124755859,4.57627445,11214634.5741694,4315422.79860462,6593019.23566406,7287219.5681247,5374723.76744753
810.640869140625,4.32989295,21110246.7729695,24741618.8343313,20945930.2433657,24199047.4049798,19764430.0764995
810.658813476562,3.8350116,15540916.07101,14983921.3266876,15341676.4448974,15428944.3675438,15400129.833087
810.672210693359,4.27156575,6891873.13599229,9227587.08396976,9539446.82130495,NA,8867471.77494217
810.686706542969,4.1246329,7111155.23264736,7604897.36482649,6526964.68891181,7594335.07531257,8527761.65864741
810.714599609375,4.6129944,NA,NA,NA,2043229.14884419,NA
810.757965087891,5.7129946,3198976.7867329,7504830.12430774,7390385.2577601,8711806.78475116,7898071.07633938
811.10498046875,3.7183122,7791752.15335502,8893643.85024147,9783347.14374235,7344209.79036546,8053696.00537553
811.508239746094,3.087282,2564407.71351994,5940673.86063339,2248749.64671937,6035241.83972887,5582564.04107138
811.523803710938,0.20442432,NA,NA,465635.124272892,NA,NA
811.532897949219,3.0397382,3859291.57709908,762160.490550587,312184.032757055,396784.928010938,187375.541647795
811.5361328125,2.7155813,3613745.47775561,9319249.20989422,3335036.4009854,3423810.83918063,3566605.08119079
811.564086914062,1.6998797,209771.430967045,211147.642580831,284283.108379429,578936.865588353,701978.214264821
811.598205566406,3.0095245,7823652.31803845,7539675.72841731,8967396.17527015,8861826.5002071,7994855.880657
811.607482910156,3.3509319,122043929.813205,117609336.675896,8314427.16088462,119197022.922638,116286095.32653
811.644760131836,4.3731153,3708506.40864283,12235705.778064,15036715.4294093,11175022.7074885,13104578.4317579
811.645050048828,4.3623092,12730612.6756851,21441443.3115732,NA,NA,23447584.1211027
811.669616699219,4.2023925,2741855.83355717,2800349.8962596,2536573.58658935,3100085.82247333,2587389.46721627
811.672302246094,3.7356024,55889590.6897611,54254924.8246328,55562081.2018448,55435957.6738221,55352067.287103
811.682006835938,5.3607205,24351801.6802066,26531643.6063975,26172268.6750695,24806696.0964887,27291511.257324
811.68830871582,4.12677375,3600303.46889476,4211058.79267632,3360534.53059088,4097557.22868694,4009710.0472772
811.7626953125,5.7108143,3561510.43653711,3711159.12348373,3499480.04000571,2692368.787098,3095434.37228665
812.498840332031,3.05486785,1717782.21156572,1965310.83046892,NA,2276682.60081189,2687761.51881788
812.522155761719,3.195335,6576172.29748895,7211887.60369236,7779191.54283446,6787659.04604955,7295225.88229227
812.526062011719,2.6204942,9040649.60700861,8581114.51498078,9765702.61720951,9151221.21929665,9000946.61318726
812.542297363281,1.734478,610960.245488227,1217419.18529039,2051111.09307411,1280131.75345837,3640463.57198288
812.545532226562,3.8760912,7917406.11750535,1645890.35531831,8275688.15031821,8156919.9330501,2491416.1094278
812.561889648438,3.2255899,8069430.95620554,7827554.65549502,7676289.6597782,8356445.08106328,8242647.89365549
812.607604980469,3.713992,239530599.138598,243292570.05642,251796600.105818,252899497.596345,248936242.682446
812.610656738281,3.3422874,29295453.1264524,29807733.2283295,30627816.0834863,2256700.61252391,32014957.692788
812.6201171875,3.5065494,30211150.8036585,39502721.3656503,37535937.5627969,44095476.8701887,42745459.7277603
812.648071289062,4.362311,5923080.19661416,4971310.85291043,3242415.33290304,3992368.84979462,3184918.97039421
812.657409667969,4.5568456,127303668.529994,123627966.937733,122232201.481044,121175605.0117,123712720.264441
812.666137695312,3.8739093,9669195.73607569,10479031.3558536,10699714.5132842,10245835.0987794,10272613.1460479
812.675964355469,3.7313196,29911478.1576447,30669628.2465867,27529498.4548868,29392467.3654738,29402654.7400136
812.685150146484,5.3563973,2789555.79531597,3565630.7191466,3927940.51180297,13674881.1611982,2916243.27403573
812.691619873047,4.26074105,31401821.3752418,27590342.4267385,35319737.9630831,35681042.3910642,34610570.2564671
812.700927734375,4.23913025,9092810.76387069,10349027.9204994,10167391.0656798,11669574.0098177,2156940.63998645
812.962127685547,6.4758282,1857679.89265405,NA,2381014.08303301,2099671.49174495,2082074.94846413
813.528259277344,2.9662633,3228287.61729714,3682659.31923056,3543939.09237682,3947488.60488217,3195221.96308012
813.53076171875,2.61617,NA,NA,4712189.75819344,NA,NA
813.547286987305,2.81931125,13236460.0941127,525749.631918343,753226.578579384,5090896.07801233,686069.452537655
813.550369262695,4.19808935,3983018.99038126,2065844.77625362,4459432.75753125,2010063.0150104,10772410.8001327
813.56591796875,3.2255899,3224049.51415716,3175607.52350044,3410689.80074137,3686830.25540609,4170628.46216576
813.612091064453,3.711829,43613521.5203246,10375085.0917391,46121333.3817103,18515504.2000935,15390334.1529976
813.622283935547,3.4978857,20758216.775508,NA,NA,50814880.5079919,5308597.97455089
813.625061035156,3.510852,54675177.4424504,19433904.8681684,20942813.2653213,19759825.9441824,17106204.3566722
813.640686035156,5.2375602,NA,2459617.30683875,NA,NA,2100221.74881941
813.659484863281,4.5611266,66518556.7910804,65219186.8963874,63068189.7899772,65771637.6728741,62732390.0132406
813.668701171875,3.8782329,5000369.47199155,5581235.45459796,5433115.79017103,4668384.58777239,4461171.93676316
813.687438964844,4.0295072,22106297.6615819,23606450.1688537,2961756.29698026,25261667.7652935,25115654.6293042
813.699890136719,5.5422903,39694110.6310163,51465968.8322054,40739002.0498433,50150655.376908,45544290.1664891
813.706146240234,4.2370081,5742674.22220249,5208451.08291394,4649018.1810795,4330333.83849489,5300883.29854988
814.510437011719,3.4762749,4168234.41919838,4954065.84922912,4385544.97551594,4061371.55359162,5052181.6509373
814.538452148438,3.307712,140326857.27895,864938.10142378,135890199.337273,3662677.83974532,139505276.838168
814.541549682617,2.78041175,6154325.51236761,5244373.34688311,5680636.01499525,5384505.5535661,3499011.76715718
814.554077148438,3.91280865,739565.254113472,663231.918601268,3601845.26850977,1055831.10893132,430049.844031711
