"mz","rt","peaktable_1_9a1a6818f2d5c0a846f9ec646e2fafc6 intensity","peaktable_2_8d59aa14e898d651b1d995a612c7bd53 intensity"
791.694030761719,15.077068,84865092.6531131,397151.214653432
791.699783325195,18.187012,835254.470602954,866535.031087057
791.750793457031,9.8256852,1153804.24770944,NA
791.891067504883,24.3526595,700765.598833612,350791.5243197
791.915161132812,8.7534533,334614.047952234,NA
791.977905273438,17.496584,100899.043027731,72751.6900941806
791.98095703125,11.64714,NA,401769.005490932
792.12158203125,15.4072105,2246988.44354628,2152685.11707938
792.241241455078,5.2691321,188043.515229193,NA
792.366943359375,4.9145132,303376.264772591,NA
792.415161132812,8.8186952,NA,347090.970941426
792.495666503906,11.1677055,523906.175295235,556867.223830304
792.5166015625,12.773375,1795847.14876358,5971395.55606687
792.525512695312,13.2660975,3222928.32095531,3387059.24185035
792.545562744141,10.499937,1614778.61680294,1396012.32216316
792.5556640625,10.8521895,4062850.8023626,4893123.23287889
792.567626953125,21.710252,73786.9852613587,124030.95602718
792.570556640625,15.2667135,1076817.63980151,379277.830724042
792.579528808594,8.064848,179950.066539432,7026510.07882455
792.591491699219,12.751764,33902137.3921573,1920275.30362786
792.59765625,11.978104,10203763.4998106,9664909.01116969
792.606414794922,13.693988,647634.491768436,6794687.08422182
792.618347167969,15.090034,1233446.98585873,2174084.18712381
792.627502441406,15.587079,847389.985018128,1684068.56885813
792.636444091797,14.241965,833370.878656853,11796343.1691035
792.642364501953,14.489763,5953005.97420697,14884120.3958493
792.666412353516,12.597787,534153.229112813,614798.088615228
792.675231933594,17.460876,73836822.4537205,769164.055548743
792.693344116211,17.44839,1599168.42892938,1529718.30511989
792.696319580078,15.071264,13503851.9219118,12296074.4548031
792.711151123047,19.727986,2380447.9150539,NA
792.921020507812,9.821677,1113108.04063694,609442.791065611
792.938934326172,29.551911,78332.0602495329,NA
792.942016601562,8.88441135,120619.965090584,130422.505991092
792.969024658203,0.784336605,4850910.04352653,4527121.19009285
793.013854980469,9.2289201,86669.3530825347,279996.504876675
793.016845703125,28.467304,NA,136279.967469905
793.055969238281,10.6296,904938.321897675,3312082.97201627
793.100860595703,13.244523,6222816.75610304,8521256.18184931
793.232788085938,4.8496811,174109.186002596,NA
793.241760253906,7.65489095,450048.632423486,1035000.16186319
793.253768920898,6.5054378,1460538.96051718,1161401.65747711
793.265594482422,16.143119,NA,2815823.16352783
793.424575805664,9.41065205,960585.166915754,1029546.44165431
793.478591918945,10.145874,2819633.43634782,920750.927467276
793.48779296875,6.5075021,4919523.34061773,268508.288534765
793.499450683594,10.984015,19741949.9334487,NA
793.499633789062,10.4700215,3155469.34778089,549073.07190422
793.527984619141,13.449103,970702.273563481,681997.721348661
793.529602050781,13.017896,2086740.43781065,1325223.37903595
793.547607421875,13.536379,4344972.99105391,2757900.30101348
793.556655883789,11.7448195,1687281.92718933,972074.665563858
793.560363769531,9.5265813,603721.704568662,172499.85755325
793.571716308594,14.463326,1379111.91619686,1630603.79373184
793.580703735352,8.1795807,288427.675568144,322884.906294615
793.595550537109,11.615045,13937550.7168126,6806907.85001994
793.601715087891,12.6141275,4521304.74122058,4932155.67471616
793.613616943359,17.692239,545053.865772423,786091.100716644
793.619873046875,14.904183,5285663.4515231,39940458.4867124
793.631774902344,16.505642,994424.784916644,2567332.95616589
793.637634277344,17.255631,622388.34218578,180398.38691004
793.670654296875,12.4935465,630656.977246875,1021254.93392508
793.676818847656,14.99927,41044085.8958703,2240894.68796579
793.697692871094,17.401318,917288.212253723,752970.673245463
793.714050292969,19.377894,1838359.90918037,NA
793.715393066406,19.1574655,1224670.61816352,NA
793.925750732422,9.8171978,12739162.189481,12661806.3479998
794.015869140625,7.727526,77448.6142216782,NA
794.244064331054,7.6527299,126018.175846498,592762.932052101
794.256072998047,6.50111575,472356.085236536,544968.805167166
794.268127441406,16.172136,NA,1566032.82397225
794.42724609375,9.8215199,4062727.62275545,3447220.60647569
794.482971191406,9.70011075,NA,477175.59056547
794.484497070312,9.24652,180348.227254391,1940174.73332153
794.502502441406,10.966726,4950967.7557622,1024346.44849502
794.511627197266,10.089334,67397771.6594669,2159843.03775526
794.532653808594,11.070457,494365.624669385,NA
794.538162231446,11.94449375,795171.355043114,727393.674389257
794.547607421875,9.2249091,264194.260689444,NA
794.562194824219,10.6287236,244794682.62108,274802.155937227
794.571716308594,11.057491,4664980.03727628,147501.82343644
794.583709716797,14.0851405,1034442.43127156,NA
794.5927734375,13.5730345,33943463.4792786,38311244.3242316
794.598876953125,10.898871,5731204.7091844,3938535.63331688
794.607727050781,12.724532,19487773.8595726,23924080.0475101
794.613693237305,13.8474235,342980.988815643,658715.114191633
794.622741699219,14.901223,2092280.03196756,20359032.5668125
794.628753662109,12.060224,1432641.51838779,NA
794.639343261719,14.24722,9810170.84063074,NA
794.64208984375,16.93259,416535.841074403,1455409.61287431
794.652770996094,13.844455,9391213.27470746,9680391.35824455
794.655670166016,16.157244,4662863.03621257,3927420.73551007
794.679931640625,14.783164,1246404.43288688,1973324.01065345
794.690979003906,22.435797,2029726.86582324,1846813.74475685
794.718872070312,19.081036,670382.371205875,292859.380565845
794.726684570312,21.141321,970390.611672221,301415.198165381
794.929290771484,9.80949955,865776.124767145,966316.289183522
794.935363769531,23.756206,616098.31894687,660416.510815336
794.968597412109,7.009867855,16571574.8360585,676566.746670303
794.977691650391,13.191972,NA,19990604.2630126
794.989624023438,27.581399,76349.6840800154,59425.7525139093
794.995727539062,19.335483,9042318.1586774,1248679.97139557
795.085906982422,13.1879745,8928100.08891386,5752161.98682564
795.417037963867,2.3392628,1167031.93692581,NA
795.419738769531,9.8170404,329092.373092144,NA
795.495330810547,10.21538,1195785.96174777,511202.190997618
795.513366699219,11.433516,35114654.7311505,6285566.96610281
795.516998291016,9.69544535,370421.36088958,695856.180164938
795.534423828125,12.34688,2670285.21065628,2043371.4122147
795.54052734375,12.751764,1086476.51180554,264557.865331147
795.565673828125,11.7519635,39505688.6848109,44682568.5913776
795.576568603516,11.01427,12708785.2269453,5557655.36572538
795.597930908203,13.581613,2707990.06761474,2975262.8969681
795.612396240234,12.5961675,4458484.50932902,13351892.6120353
795.618713378906,12.1873605,3104126.06699809,3767755.40263923
795.627685546875,14.925794,4812121.05633752,1828319.95725611
795.636901855469,16.248364,1069686.54637827,1277776.75492498
795.644287109375,15.433174,31131432.701385,495803.075352434
795.654937744141,14.7267395,272087.420426033,343659.718181243
795.663970947266,16.5743675,3227777.20694009,5238496.50438758
795.675918579102,14.4540435,27118413.112065,42895202.0673244
795.683456420898,14.797697,2083543.51293378,862534.719880285
795.693984985352,16.171351,1008071.91201397,793804.975125919
795.702804565429,9.8236811,5274641.39437663,5354124.25051123
795.727233886719,21.2613235,813918.813880085,759734.103324606
795.730133056641,22.0985275,245054.821774464,395885.840850221
795.929580688477,9.8215199,18742421.736187,20817754.9204406
795.938049316406,25.238696,2338684.95395999,NA
795.989318847656,13.235843,8084472.71303614,NA
796.037445068359,12.3313135,2907204.07651314,3358863.47448048
796.079895019531,11.960815,3831769.88709383,1367743.01368687
796.420471191406,2.2903195,302838.152160657,320312.477769514
796.433044433594,9.8193587,15770376.0763096,16769100.27041
796.465667724609,7.85549885,347404.248481909,357768.2871463
796.498962402344,10.227643,6091345.91341501,514024.038393659
796.499633789062,9.8948389,441719.895034785,NA
796.512237548828,9.7781414,499675.992168768,NA
796.516021728516,11.44216,8628472.80105174,NA
796.526123046875,12.522692,9944051.03620491,1654453.85870672
796.544158935547,6.00668645,16725166.6066864,166441.070133717
796.550231933594,9.80390235,19267141.1148448,496732.328111706
796.56787109375,11.7541245,4047643.33542937,4773382.85024065
796.580322265625,9.9788129,1040167.50862244,209600.331017971
796.589492797852,11.212129,58216239.6422026,56985237.0519713
796.613586425781,13.002865,1166443.09658998,1127000.89663313
796.620452880859,13.085054,3677353.31157553,204280.679660774
796.627151489258,12.880584,908945.91540164,4421626.89238963
796.638000488281,16.257123,369138.417250775,32975389.1335066
796.655639648438,18.249461,1879364.83869658,1593537.11965973
796.664886474609,13.8333895,1225661.2647272,1168735.1103661
796.670715332031,16.593041,1603080.78792194,1643062.49986923
796.679977416992,14.4711665,19195048.1965726,22731922.1440311
796.685974121094,13.606341,2065722.61805292,1864800.8717939
796.697814941406,16.171351,45462600.0016537,272875.837615778
796.706848144531,16.607193,3084938.19346465,17490937.6677168
796.735000610352,20.1216285,1884240.14084857,1293756.2502497
796.743225097656,23.142465,2058319.79286755,NA
796.909301757812,2.3980118,64104.59413236,120791.91592569
796.933410644531,23.942058,418729.837182455,396451.712667648
796.990844726562,18.0432095,73528.5197379492,105111.728351145
797.147888183594,3.6262493,NA,562179.862484941
797.165954589844,8.3262932,668245.803860759,1111057.4073859
797.196197509766,7.18555645,NA,271917.105736262
797.253540039062,5.3212025,267376.423670058,NA
797.436401367188,9.8215199,2406914.15093679,2484785.48342339
797.503021240234,10.2504395,1395318.04521698,1417939.02527064
797.512451171875,11.4512315,35146620.2535974,44035054.886254
797.528686523438,12.412495,3534940.96779752,20977350.8704217
797.534606933594,9.4626263,625642.433063893,596378.630387015
797.552734375,8.3463875,7294006.81803037,125119.109345015
797.556213378906,14.089421,450430.123661414,3498787.03037245
797.589111328125,14.742969,23139609.9777822,27809881.3269241
797.592010498047,11.6215285,637438.147106251,1141581.73636781
797.619293212891,11.372758,1129130.52259312,1084761.57257157
797.628341674805,14.0159865,30325259.3313757,2481425.93620121
797.631469726562,12.944141,9506985.34991256,3307306.39665942
797.642562866211,16.259227,7412542.06575562,7692427.67126431
797.655548095703,14.39929,1491968.90374215,1295416.6941366
797.66748046875,20.59025,1437021.27197303,2772336.81317436
797.673690795898,14.2330865,1607353.72771875,15575170.2321976
797.682739257812,14.480615,3956627.09058192,NA
797.694763183594,15.868017,5303661.32579253,817254.896787199
797.700805664062,13.711277,7965191.31268492,540392.880066964
797.710083007812,16.607101,652107.672769485,8868642.83869588
797.743103027344,24.235962,899722.326916406,677089.343657801
797.746017456054,20.9457675,1467659.32730483,8672167.03885883
797.909362792969,24.248929,410694.892404157,518433.882899071
797.933685302734,25.109032,690808.312198164,NA
797.937194824219,9.82478925,567331.674526438,843195.499944653
797.976287841797,25.394046,2608778.7714741,4174705.80064523
797.994384765625,25.441836,1366250.78202568,NA
798.096984863281,13.219224,9674688.80650979,1120823.08368936
798.16650390625,8.3198102,395389.017862342,740197.511405017
798.508911132812,9.8978282,NA,242527.941475519
798.514877319336,11.4461305,22080606.6157217,22571604.0221593
798.532867431641,7.45209055,238474.265745794,113434.348517474
798.542419433594,12.345485,16876559.8772179,200199.000072144
798.548614501953,6.7913023,1425576.55462743,309275.064262034
798.563354492188,15.379408,2603397.31947464,6935311.45451065
798.572387695312,16.671933,748080.809892647,835565.515128269
798.593566894531,13.119263,5617620.22886626,7276464.43857558
798.602813720703,13.603224,1927437.05138248,3850312.86767438
798.630065917969,13.341735,1636434.44358935,2924083.24818463
798.639251708984,15.310463,34923962.5633197,223702.580528198
798.648010253906,13.175333,1752789.5046323,2074795.81970251
798.657196044922,14.4139415,3250054.6729649,4186899.01287094
798.669311523438,21.236408,8107034.39904803,878755.688572057
798.675415039062,14.14349,699382.028558931,4374836.50437187
798.684722900391,15.0960035,18595169.1261674,19769230.2541675
798.702758789062,16.172136,679323.442344857,10399481.1731599
798.711822509766,16.6135305,1979433.98398023,3002741.29910439
798.734527587891,19.216656,799519.58283631,1871266.102309
798.748046875,20.955471,1548610.1697159,1193911.13078724
798.926879882812,25.253642,NA,495656.346552445
798.932861328125,25.90978,106286.809625625,155580.629301922
798.957153320312,1.9015921,689207.353921992,65478.8845241243
798.960021972656,11.721402,100659.483724535,1138861.32285659
799.029968261719,13.3763117,357028.38429703,365504.189117563
799.069274902344,13.145078,2435652.62712937,NA
799.078338623047,14.783164,3657761.754825,NA
799.163269042969,8.34358175,272856.048286639,368558.819166119
799.181671142578,3.8833341,215727.016704088,NA
799.251312255859,13.856309,1408032.68699623,2006046.46526438
799.269287109375,6.49133655,470169.310018687,560102.631430968
799.505920410156,6.498858,702003.681675658,NA
799.518127441406,11.468093,5225824.48647659,NA
799.52734375,12.384527,1603306.29658873,5240458.66631617
799.536437988281,7.4465879,167405.408856975,NA
799.54557800293,12.6782885,1719943.04258623,432935.06697235
799.554504394531,2.2355315,311506.483286167,332532.704467982
799.566772460938,13.748168,804416.150467024,6222926.20052116
799.575744628906,15.60968,365285.229208112,2281534.51015993
799.597045898438,12.566594,1228639.97693345,7657719.58923008
799.606323242188,13.637801,7763296.96415632,1020399.58277673
799.624328613281,18.807373,560785.697621703,NA
799.633483886719,12.509408,6717550.6539459,649147.761791245
799.642639160156,15.312806,2103141.5155641,3927369.97269372
799.651489257812,13.163165,774369.365256106,19605398.5972819
799.672912597656,14.018148,2426625.86207354,347557997.783699
799.681976318359,21.3185275,3695885.78944301,2569046.64279935
799.688110351562,14.636211,4612530.17814732,2996213.6065378
799.718383789062,21.532888,552929.751706846,465478.838408445
799.736572265625,19.201565,569328.772979051,503956.874095784
799.757751464844,24.395881,547903.31932971,NA
799.767059326172,4.8734529,100746.484206023,NA
799.769775390625,4.7718831,208049.482939301,NA
799.906494140625,25.013945,2360873.21689687,NA
800.034301757812,25.446157,790729.832328843,NA
800.067687988281,13.750176,5725062.42047352,1851559.04971309
800.076721191406,10.149844,2298226.20794909,NA
800.107681274414,13.2296945,11152747.5343516,14720849.4647634
800.15576171875,14.904183,2092277.02051124,NA
800.161682128906,8.3118104,101273.551461262,NA
800.252990722656,13.8896,901671.335856545,1191017.88874126
800.273590087891,6.50327665,116744.90349048,249951.264455546
800.298400878906,3.3906121,195015.993995145,NA
