"mz","rt","peaktable_1_6b90e8c752d870980615d885cf6a8cb2 intensity","peaktable_2_80d57e6d648fd28c65648c9d92fff215 intensity","peaktable_3_a485962c3a167c541bcf4e4788708084 intensity","peaktable_4_e9b20dded3643d2f592ac7a5948734bf intensity","peaktable_5_941bba646ae229c9ebaeb2164492f0cc intensity"
406.265014648438,5.77132825,7462296.05827837,12867375.0986603,9624568.69012498,2615844.0331004,2382238.40872735
407.267944335938,2.9316826,467210.433573388,886055.6322119,1111683.29258165,1074546.01006594,1180508.43799584
407.337188720703,0.61936265,343321.75152954,1210846.10234545,576946.90918249,1150964.77829393,1249342.15334108
408.960670471192,5.92259395,3964732.23559682,1614437.6606705,1473704.00087327,1649051.25205858,3328065.21012804
409.184020996094,3.7701762,517360.376133141,557204.25084722,472250.222312794,481174.302849304,1115331.80422678
409.204650878906,6.5276914,NA,NA,NA,NA,361707.678987948
410.930419921875,6.5190474,1701000.57220447,1367327.69266973,1386477.56003495,1400857.79501061,1079827.5107383
410.957733154297,6.4758261,6093772.03561571,5302630.6093359,6518419.75615405,5726219.62165603,5516627.87351962
411.0107421875,6.5017522,2347767.61355391,2077752.54198944,2171589.03952653,2012743.11017043,2025690.09731261
412.189544677734,4.53087085,NA,NA,NA,966469.36629075,NA
412.189880371094,1.4664803,377223.127104769,447423.404751653,555458.946443906,475465.084733437,551135.071168618
413.207763671875,6.4887891,1566023.88438663,NA,NA,NA,1302912.24979702
413.266723632812,4.3061204,1402019.00400779,1447569.27078338,1333806.5085661,2622769.03742604,2535383.15261002
413.324310302734,1.293592,541892.288520773,1163454.95889159,1883405.87268661,2342755.6036944,1195563.75741628
413.324691772461,1.64369045,NA,NA,568664.16900703,NA,NA
414.270065307617,2.0478172,1989740.38727564,1676317.68878813,1426673.73258103,1721749.99333992,2306323.06235442
414.955902099609,6.5277076,1375248.05585792,1162199.10221962,1645533.82518241,1419314.95507672,1671298.09708222
415.254241943359,3.8047689,1795919.3633264,2322158.18265897,1756883.98908141,2163774.20989931,605564.631483249
418.830444335938,6.3980324,3354973.15459948,2635708.65708673,NA,NA,NA
418.990051269531,6.5017522,784105.929355626,NA,NA,NA,NA
419.277221679688,0.91325064,NA,610233.248954388,NA,748311.466436136,843570.105885999
420.827499389649,6.4261189,4199296.50643811,4629080.65070414,4108520.59745098,5409989.79592969,NA
420.97119140625,3.96683175,1692868.10230283,1531088.06131651,1874378.00474982,2110193.23498313,1517109.21911306
421.223556518555,0.567477725,578698.548998232,NA,NA,NA,602397.304553006
421.235534667969,2.9187112,312213.346469905,268310.456476128,417800.157401596,644570.143770212,360469.667886616
424.198547363281,6.486628,1570271.45969651,1480400.21480864,2268986.15384168,NA,2179155.5664122
424.333908081054,2.23582905,NA,812736.493665093,NA,NA,1279629.01287056
424.342681884766,0.65391785,1251717.16772144,1204187.12303008,1189574.22244844,1405256.82839855,1247359.2695427
424.363677978516,1.1120625,380906.501518455,817457.174246534,711200.409276469,595886.531237206,478995.486642304
425.215103149414,0.865707795,575486.893442167,581240.819911162,NA,651153.125596959,648147.633104004
426.205123901367,1.6436844,770649.215712654,NA,NA,NA,NA
426.358093261719,0.92621835,NA,NA,NA,447931.329533145,NA
426.98828125,4.1634886,2878094.52407213,4342734.01539148,1704422.17494703,2049903.18815953,6497498.10702539
427.306060791016,5.6157236,14823749.3769321,2935168.88814056,16015800.2700444,7016435.87164239,12782407.8258003
427.991577148438,6.4844705,1953842.79903205,1720823.62795251,2283717.62764398,1980917.54805841,2099552.4275902
428.309356689453,4.2888317,5634838.43196113,859118.990039928,2163438.71651137,1077145.00576008,1765047.86077696
428.309577941895,3.58216345,1576717.7439854,1259628.2682806,3282339.8298555,NA,2810574.58856953
428.337677001953,1.6004687,706914.85442181,701730.655712076,1248347.07914237,871063.770674536,692049.133284682
428.374053955078,1.3324979,3552904.00531491,4030707.45759169,3829765.42528977,4151977.34600144,4109795.98062506
428.700332641602,6.31375455,NA,2881384.78260301,3041456.67190802,NA,NA
429.171508789062,6.52121315,856323.969868973,665244.660376132,NA,NA,NA
429.319366455078,2.9662611,2398010.39557913,3380217.10605582,3314015.16024433,2848759.14613668,2417062.08459441
429.319580078125,6.4455646,7727242.27988628,NA,NA,NA,NA
429.37760925293,1.3324974,818587.993460672,877937.604814243,836272.098355594,978558.001018008,954187.207794796
430.32258605957,0.625838055,825670.952891306,775845.496854399,974332.765494837,1169152.49033578,NA
430.697250366211,6.3288739,2935583.96925356,6727020.76760303,5388078.38373469,6361030.91277076,7015399.40483834
432.280944824219,5.6675973,4432330.74019502,4966585.49814355,4913090.00306641,4913358.31553879,5062767.85215865
432.694244384766,6.341841,6565436.04407801,5501949.50337038,3540565.67304393,7664858.27589821,5435355.18541261
432.694580078125,6.32023,NA,NA,7059418.90705259,NA,NA
433.005249023438,4.535208,5372380.35078753,3972311.18422313,5472172.56138638,9354346.92847357,4160160.89085149
433.149230957031,0.36434223,NA,NA,497258.200306411,484600.13332329,535535.239530298
433.284202575683,1.74957985,873440.051554779,397809.639226284,NA,760947.26549934,444129.269895673
434.008682250977,6.4758271,535217.908158841,584900.334286578,1041184.64561449,807821.234643187,781385.459415423
434.256896972656,2.94465005,1244717.3860664,937299.14606878,1471118.25347607,1224901.33383568,1747413.64942425
435.009643554688,6.4887859,3327550.89382184,3215527.6178203,2954854.2456586,2897480.09263785,3084024.88016836
435.020812988281,6.5103964,1239031.64896429,1438326.29549267,1236313.35900234,798534.252118906,1289152.58101421
435.220794677734,6.4801569,4406679.40564226,1591168.81706982,3016835.75825521,2476982.01919497,3398539.02471477
435.979843139648,6.5039248,1642425.64659795,1796691.78776286,1319854.09954609,1239891.70127455,NA
437.236335754395,5.7886133,14230752.0964438,21576752.3794303,18548782.1523857,2091170.18261049,16458506.8797509
438.239501953125,3.2990726,NA,3759872.64115996,3991253.27168084,2677186.6489843,10838631.5235679
438.239685058594,4.2045572,1594499.18189428,4152054.56878577,5422758.34670776,1583018.12839368,2103342.93625462
438.298553466797,1.081814,724786.032053156,626626.20996525,524840.472735539,636272.491184414,539202.429733149
438.379699707031,1.0947743,567552.242127,NA,NA,NA,NA
439.018562316895,6.65088055,NA,449932.534718929,462377.203669849,NA,NA
439.203857421875,5.06466005,4399852.05148392,6671478.92721451,3420972.61057622,3826053.90346069,3020018.106042
439.378723144531,4.9220221,NA,NA,1850068.88252428,NA,2032117.97118007
440.207214355469,3.3120319,9659853.17727689,9886634.27494979,4212190.60132193,1083898.78171218,9657311.2189594
441.014190673828,6.6357608,NA,465386.006685389,NA,NA,NA
441.355773925781,1.8425076,NA,NA,NA,NA,931952.440295013
442.332092285156,1.3930078,2442614.94547734,3897151.49604478,4363834.78702725,4983529.97780752,5477343.39036796
442.800933837891,6.4282836,NA,NA,NA,3068458.78779954,NA
442.874786376953,6.449894,7187065.88707711,7985317.7590959,8335905.57670708,7505708.82227608,6420756.03935399
443.198822021484,3.3120244,4197320.27691066,4397207.22663684,4532961.46857788,3574196.04244144,3578688.17003778
443.334991455078,2.2790585,1283495.29740695,1629610.14965626,533977.54266389,346571.094659613,1056258.92409468
444.332580566406,5.6416563,37141507.0151457,39793426.5231799,38933224.4045604,47264102.4534775,27278878.8989429
444.871994018555,6.41748585,7916639.51801457,7559466.65463831,3530027.43050213,7857285.07984391,7643359.4645844
444.961151123047,6.4974529,3133697.59188917,4316827.28078191,3736315.26373432,4268101.53202722,3882799.46830053
445.335968017578,5.712976,9205731.85976485,7800039.85888878,6984531.93983864,8684620.9045072,5431795.47990298
445.958923339844,6.4801483,2774516.7725458,2352896.51961922,2972015.57943564,2367240.56864905,2336208.04168969
446.211730957031,6.4758261,1246304.74595793,1368388.17664399,1930996.89802898,1855126.6569604,1632978.34232486
446.338912963867,1.593986,455104.939279573,1016366.6796337,473033.519433584,938213.333438178,943365.526887327
446.956985473633,6.4931152,NA,NA,NA,1303518.98026717,NA
446.98210144043,6.62061795,408281.83381969,446217.245123183,996690.531364032,877406.104477684,240164.185734887
447.259475708008,4.4530877,2511291.98217431,2536302.86526825,3250654.70953351,581866.144071308,2530703.01768628
447.259613037109,3.3833395,2361243.60258074,969243.256492756,706891.866571857,3608718.56178657,1159667.14713544
447.287445068359,1.3908459,NA,NA,694451.80193156,NA,802230.32251003
447.345062255859,2.473538,2893629.20346516,2154813.08570036,2482315.86814706,2344718.74129058,2413102.46846925
448.953338623047,6.4887928,NA,1290404.07236601,NA,1308063.10546792,1926917.02174754
448.979156494141,1.609114,1417088.22742875,782890.211750343,879195.30758573,895988.503369027,746807.846205366
449.287963867188,5.9485428,17208427.2764144,107300839.618957,80018083.9634467,77013705.7156494,14708763.4568158
449.360687255859,2.4389772,NA,1133171.56647661,NA,NA,NA
450.291351318359,5.9614931,9810242.63726233,25437576.8362021,20940781.1189535,18344789.9116897,29874195.2799029
450.949737548828,6.57090945,708109.883922272,NA,NA,NA,656096.875630462
450.954864501953,6.4801643,4570791.82473692,4799287.63949127,4207673.05721028,4166274.77005683,4911157.30568062
451.29426574707,4.5395081,2592988.06319298,415839.467257099,3353244.80384778,2492183.3967089,418297.186787584
451.314422607422,3.30554465,1264659.56156634,1788052.21230732,980680.546062188,1131364.90547185,934693.944770343
451.314636230469,1.6220955,790165.627716475,2837448.25151179,661442.811865645,NA,2226931.17924478
451.363677978516,0.63662922,981487.813195408,803514.00338662,818618.521510922,798764.316546455,875760.067330553
451.816162109375,2.6982884,388773.938885737,1443027.62756821,523639.054404189,1097907.33909442,2511598.99529885
452.394989013672,1.001851415,505786.729265697,NA,292271.230470183,479712.723436908,522985.143584353
452.951538085938,6.4736618,2349999.01368114,NA,1842625.57368466,NA,NA
452.99885559082,6.5384975,909424.583137897,761007.236589657,NA,747003.15498615,766570.671958637
453.210235595703,3.493576,708644.061863296,538348.190675205,1259679.1789242,1546186.57264125,523532.960421749
453.792205810547,3.5411043,1728783.68753269,2084757.32075604,1454920.71971682,571636.596352287,799988.570150998
454.293716430664,2.6032028,409261.650143549,1329410.36323816,511115.596481482,1175017.26443992,1459102.67091834
454.389694213867,1.4146335,1100062.42061288,975506.953130859,909939.398921248,1067452.77948755,1102473.90077935
456.269958496094,3.81772685,2778822.17951904,2510574.86055648,1886240.56354358,2230464.22061717,2068480.33638572
456.405334472656,1.7776765,6628710.3756268,6890882.82226829,6531391.2253259,6339857.25244594,6670357.9128302
456.771591186523,3.9603465,1204832.41073898,1270186.66762774,702403.127151336,1633015.28198776,1664194.42267445
456.966514587402,6.5125646,7973078.3630007,316006.412909653,6906045.27218687,7312845.64101996,7969683.3033431
457.233642578125,3.592962115,617635.431044156,828617.893817327,NA,NA,754319.539334984
457.3271484375,1.8338633,NA,NA,NA,NA,1151557.7932597
457.350540161133,1.4491919,411032.429657673,2224954.99832091,1954827.39656278,1872404.54942167,1828316.78406037
457.40869140625,1.7906427,NA,NA,2126777.16170193,NA,NA
458.348236083984,0.9089297,NA,NA,412087.511659343,383539.701079322,427247.418142931
459.280548095703,3.4157555,498164.995301835,474111.063924166,911993.123775679,482073.642252167,790849.162663196
460.283264160156,0.71011226,643653.259246993,719923.939810671,735997.541454956,667547.823757672,821752.99710611
460.294357299805,0.59773703,920634.745238109,983532.837097231,985674.335629717,1004305.35479002,1142829.52784588
460.412773132325,1.16394265,837778.530374906,658993.579703672,545130.639877314,1378113.83810344,NA
460.964004516602,6.69193275,405172.886100886,1293765.66368432,449279.037520385,561676.754575241,443246.081986527
460.964904785156,1.3065585,240101.686391508,NA,NA,NA,NA
461.204467773438,0.68417785,NA,NA,NA,NA,628939.591799337
461.997924804688,6.7139622,NA,257428.678571347,NA,NA,NA
462.959487915039,6.8436122,NA,NA,NA,NA,335536.804264147
462.959655761719,6.6098055,1313737.58779212,1460191.58935153,417218.483650693,951533.129715004,580736.46713686
463.261352539062,1.3930078,NA,761641.502141158,1067885.67614803,1104481.07825367,NA
463.303558349609,0.9089297,369476.689363542,684566.061165784,629151.394685909,842388.216448317,887600.544586908
464.814361572266,3.3768707,2601003.96851237,1575273.3034679,2220599.96414138,1764516.70402969,2169411.35271347
464.814605712891,3.1910102,2319799.96956899,1108862.91923862,NA,1066201.79139303,702507.711201083
465.250030517579,0.59989753,NA,NA,699836.714747948,549542.139943713,NA
465.262023925781,4.4703538,3388074.0853068,949956.052860221,4318777.22698639,2682316.11708598,4166672.88821541
465.316192626953,2.2228632,308336.024739638,1043180.72327707,742636.380767023,272757.130650607,998953.063887008
465.394363403321,4.9285135,1873721.28980518,2333880.94113086,1517999.4231464,1475029.60173835,NA
466.265289306641,2.4908272,675400.842711564,1151317.14164672,752910.758845555,341549.455982234,492606.642534657
466.329833984375,1.6436844,1138183.46104059,1380905.91854991,1278467.4866085,1365402.56836711,1163346.26814253
466.919311523438,6.4542158,2403801.64715162,16891925.6627051,1500325.3797961,14660814.700176,16573808.961909
466.919677734375,6.4628531,13855139.5571884,NA,NA,NA,NA
466.981094360352,6.508239,1044814.7788124,4876146.71049134,5533581.98920132,861909.798771559,1035305.49691161
467.410202026367,5.1835267,5538448.18969616,1740633.94670017,3740474.02017942,3822576.5453915,3725750.66928596
468.224533081054,6.47151205,NA,1349769.30569813,NA,NA,1695908.85419345
468.39013671875,2.2228486,525093.294280195,2749267.03644883,855247.151672998,883615.62170264,1231072.80151219
468.413421630859,5.1748604,2343019.54301271,2760542.76988276,2361262.5340038,2900750.06988915,3232622.46631276
468.91650390625,6.4628531,9438570.57297461,9827048.33548175,9130667.31579786,9269230.39922493,9287937.31395716
468.976715087891,6.5406589,1625183.18731674,1807721.57667694,1732663.46972328,1765520.58548724,1536614.11586307
469.393463134766,0.63663611,NA,525395.255241784,NA,526271.441451326,544597.660427705
470.363632202148,1.3973289,NA,1779329.29605249,2340303.34458422,2642893.44615103,2749936.01379094
471.014526367188,6.5104032,738175.339714229,1024920.89201142,1070952.20841769,703457.70179034,1009916.00383865
471.332305908203,3.7529031,9529775.11797001,8760564.87038183,37514175.8100306,32295299.9576142,22476193.6726259
471.366882324219,1.39732965,NA,577756.277742655,1008469.11509114,923988.585537986,1098249.95091616
472.335693359375,4.7340108,5468675.80651754,5442037.79037931,1557083.36280802,5006259.8092057,7585570.54031212
472.363983154297,2.6334573,1172828.79161221,1308569.88571931,1465781.31668193,1778530.74887175,1347130.63013992
472.364624023438,4.4703602,NA,NA,1843094.48655767,NA,NA
472.997909545898,6.5017522,12674404.7602154,13735065.1496992,14064028.2903374,13391650.9667728,14228820.1589898
473.198013305664,6.51904415,668304.720441006,NA,1423187.04309034,NA,NA
473.327819824219,5.4947039,2161378.68622596,8023587.40965114,6312903.00824741,8354201.98606388,5920781.92391903
473.345672607422,3.3984811,282861.937880217,697805.810816486,2880070.77823722,2800066.65839053,3601187.18798877
473.367332458497,1.26117945,498475.737925727,727184.532346213,550884.482921109,431034.944202317,502982.479035426
473.829383850098,4.3363829,1299249.32700658,4209223.87060335,3933381.55812655,5259380.24932765,3380166.77096325
473.829612731933,1.4059702,4843607.35131996,NA,NA,NA,1053831.2892201
474.210876464844,0.44646233,NA,NA,NA,332749.111598654,NA
474.330932617188,2.54918045,790616.44367212,1407852.37350178,515177.777268231,848013.426930844,317928.807868626
474.349090576172,0.63665118,589687.902197953,789084.372134587,1139418.65624297,755112.934666804,797386.271067665
475.805389404297,3.81988055,3018939.52321267,3025043.336898,1069892.48893955,3331781.16560497,3280873.82399746
476.307243347168,5.7864478,6180598.28806874,7503579.03465719,9604501.45941635,7971029.860155,7868188.46014013
477.031616210938,4.989009,967435.534418833,24812880.1546724,23319787.3573362,1553288.68191538,917850.372467818
477.310569763183,3.02028695,818464.616888808,461448.354213448,655236.085808749,359853.611118148,1308664.36688172
478.035125732422,6.5060816,2533086.2193302,2526775.06251337,2394295.04648403,2772913.83335252,2704944.17740325
478.283248901367,3.8479735,373070.767375172,3098901.64603893,2375138.39783559,2313591.18263108,3057119.25598164
