"mz","rt","peaktable_1_c4b3914dd90735a33a45120d8df44ff0 intensity","peaktable_2_1b1006ad6cb397288f90b10ef7667b13 intensity","peaktable_3_f4ec1ff27c5417004501f1ddda634b82 intensity","peaktable_4_bf770f1972fab092cbade6df4f371c50 intensity","peaktable_5_4140721552f8eb635981a4efba2257d6 intensity"
670.66455078125,4.522229,2290803.08460497,55812053.0995858,54194837.4219571,1898839.81801424,51613385.4393222
671.348022460938,6.4844626,2924686.20265277,NA,1465086.196353,1562848.54216932,2796927.42104371
671.427368164062,3.43304635,1148818.71836684,13208254.137342,2351909.05398003,14503575.7828102,12461158.7834175
671.445983886719,6.9070886,225283.949935169,435636.445518037,197305.665710662,NA,396906.138126831
671.488098144531,2.4087024,NA,1235309.78082882,2372322.11072757,2902786.52200361,NA
671.490417480469,2.40870015,NA,2618763.23017529,1949328.2902409,2029178.98396876,901965.147685229
671.504455566406,2.6204936,1512362.33260068,NA,1892222.91364144,1617809.52748097,NA
671.525390625,3.8522883,3111074.76747488,6776848.43620519,11005904.0272225,12890651.1767128,9118094.52074236
671.539428710938,4.8506989,2420813.68535473,2891829.24854134,2629016.00262421,2827507.85202948,2798013.93410084
671.560485839844,4.29531025,10302611.8874021,10891120.1535032,10967883.2626178,12545881.0908295,4650610.31471918
671.574523925781,5.5811474,NA,NA,NA,1758437.60427849,NA
671.616516113281,4.3709474,2761193.70026233,1977648.85559155,1650673.16628279,145903350.715823,1678554.75083847
671.63525390625,4.5654503,4943821.37114632,4937547.05293913,4470506.94192192,4805078.2710309,4419059.30493198
671.66796875,4.5265441,8201796.414422,8382631.98343406,8434758.72268897,7920877.7248661,7808198.05856514
671.948333740234,6.7742603,155166.744935053,208279.493854363,NA,NA,NA
672.257049560547,1.9548795,NA,NA,2400447.49792426,2439313.79906944,1983873.79829371
672.352905273438,6.55146195,NA,464471.236797097,NA,NA,320910.507263197
672.430114746094,3.8133948,2550306.8893602,5106135.06128076,234642.702265388,2054474.43798637,4773890.8319554
672.492156982422,2.4216686,NA,NA,715504.479019685,NA,NA
672.493286132812,2.2142089,NA,1436767.36515628,1365609.86887077,1702141.20017025,1626329.63851377
672.528442382812,1.3130462,608465.041760023,336016.996957109,206781.520345453,297405.142707514,826105.584223637
672.563598632812,4.31692345,3828891.76606257,3303535.35336546,4458255.40646909,2237613.36788325,4281554.97871703
672.619750976562,4.3666338,35284335.2807619,28484365.6392353,30174282.0300416,32442864.4527549,28278861.7901427
672.629150390625,4.4962967,7557079.2616963,7199208.67384241,7408557.76027515,7250524.71624362,7918232.52995623
672.999145507812,4.2369701,924469.462040421,2061553.19286508,2475830.95054904,909029.063953181,1760746.93020413
673.344543457031,6.467183,2524268.51079405,275869.792544323,386652.29681439,210639.164633179,2379301.41130334
673.504028320312,2.76096235,9774318.71276958,1638831.97134535,2599136.60421217,2308435.11361153,1665948.45086503
673.520370483398,3.27097025,1142288.21831101,1157889.31423726,2094486.92068274,NA,2012663.38184064
673.532165527344,1.3152114,412171.234187062,535259.808406289,NA,NA,726042.005766516
673.576721191406,4.6000275,4168052.47921895,3817918.66622273,3910670.76265088,3618472.45110303,3843487.6032903
673.623657226562,4.3752767,4027032.19441915,3665903.33271385,3916260.92313358,3682726.15270315,3925617.31463564
673.633056640625,4.49413625,19877176.1006435,2152051.27864744,3924654.81239379,18675447.7800867,20957673.6987127
674.003921508789,6.4823093,3091711.66597531,2985739.29316893,3618242.29366267,153126.596990872,3108016.14629045
674.346923828125,0.2087363,699842.05913782,803723.290540872,683651.177119223,731522.103711832,747491.795541331
674.509094238281,2.681001,870023.392382206,806155.705099591,897308.227626311,860325.936505174,970546.627714214
674.515014648438,3.247195,13057949.0025252,13103297.5603905,12902683.1853693,11956857.5598011,12151911.054773
674.636047363281,4.7080736,3281100.55765497,2882952.53803592,4032907.31007897,2536145.33884218,5957287.2784693
674.647827148438,4.2888291,3814397.46323902,3290508.88106659,3804844.46144813,4227365.08485904,4304411.5202717
675.485748291016,1.6393709,NA,502691.258476499,909016.834245892,430012.645482329,1155361.35945497
675.514099121094,3.0440597,NA,1568635.83073349,271110.994898888,4289027.28308146,2598561.88352043
675.518859863281,2.8193088,4685738.19041465,1054057.43733337,2142447.94246303,2469684.22454718,1471410.7427522
675.547119140625,2.5902275,7356425.10520516,7631786.16771421,8128526.89920506,7551256.63520887,7371280.9898385
675.650695800781,4.3623077,7240998.12077639,6974226.47951033,1881551.79993515,6428981.52873361,5658623.01905083
676.50244140625,2.6442596,329549.039658648,1249758.4934272,1285500.99964856,260857.732649248,480682.186299573
676.524871826172,2.67235425,NA,NA,1182724.79926912,1519368.63435451,NA
676.53076171875,3.60809425,NA,3007961.29586925,2214624.97507359,3879518.18901422,2667460.31797911
676.549682617188,2.585914,3063255.08620171,2779899.63196257,3095607.0632715,2652855.23661956,2658079.77575851
676.653564453125,4.362299,16075908.8769605,16288545.4802065,NA,NA,14096377.5247377
676.663055419922,4.48981165,46745828.3849578,2305459.02551287,1753660.39894089,2316777.91103682,3010787.47991175
677.010498046875,6.5406502,NA,NA,NA,NA,330399.129313659
677.483459472656,1.0774946,478178.814513985,591277.109663484,576569.893867103,525041.531167453,521666.219834668
677.502380371094,2.1428986,NA,1222804.20375928,1194519.02277816,1981408.42306369,2150789.29544794
677.589965820312,5.1402928,3194344.07284464,4693492.00378512,5514814.70729287,4841945.9071888,5450994.78278617
677.665893554688,4.59354055,22592323.90108,23444402.2629455,24108914.7246128,23818948.4297663,23266111.5486855
678.445251464844,6.81571965,256441.688830534,214547.253229968,NA,NA,NA
678.480895996094,2.7544783,1056601.2795705,610795.437789359,1086240.81024101,393334.177637139,824364.660661315
678.483215332031,1.84250535,1818396.32472384,2245884.91605067,674714.138099511,NA,652812.225991759
678.506958007812,2.0802256,NA,NA,NA,1118207.02595175,NA
678.509338378906,2.6075159,7599593.12420212,7660006.60068807,7547896.52030434,7781589.61098176,6615098.2050103
678.592346191406,5.1467714,NA,NA,2377534.1451399,2192584.39039218,NA
678.642150878906,4.2153533,NA,NA,2289063.66862675,2653761.99341758,NA
678.677871704102,4.69511045,5359847.32430045,6954489.34752699,3155241.8992369,4715043.06388835,4372846.31504922
678.680053710938,4.5524767,7147854.72545879,41321038.185717,6453394.72765503,22099196.7144003,21068164.2958617
678.934143066406,6.5060864,146268.634808333,2138220.40722756,2311557.19718973,124233.548519667,NA
679.017211914062,4.83341515,2817565.70892583,2843158.14232894,2695828.6288984,1291441.60301842,2373467.99807851
679.415100097656,6.614133,NA,294730.08326024,NA,NA,241870.059260649
679.442504882812,0.206585255,861244.609255331,915887.941808465,873844.398283566,847568.003138885,NA
679.463806152344,2.0326846,1785310.77415692,1407756.02482044,254266.585713518,805145.222452036,2091021.19008352
679.470947265625,1.6609793,NA,NA,NA,2520098.10448537,NA
679.485229492188,0.86787141,NA,1275170.83815581,1546711.02964535,1543056.53464179,1157591.74764855
679.513732910156,2.6096857,NA,2760206.0596756,2590870.99293383,2764806.5650245,2637211.8160771
679.6826171875,4.54816265,11408919.7648579,2982090.84650324,3276341.72573346,3104035.96046175,3456022.80794045
680.020385742188,1.1985113,371566.316664583,496806.664434989,384281.00384257,639300.664671277,404033.40954055
680.427490234375,0.67121732,NA,445607.872715543,389077.110115608,NA,330523.765853602
680.460876464844,0.876510975,339823.919351369,203655.4222533,467187.779423524,463601.546910188,291141.935221421
680.463256835938,6.6530345,NA,NA,193500.106700227,102365.764308926,NA
680.482421875,4.0122147,5092912.54843911,8200011.40201502,6540137.69387813,11895100.147431,12271210.8909788
680.484130859375,4.3190777,10034271.4041337,11598396.5736024,11387293.2905915,NA,12859822.2781058
680.658630371094,4.4422691,2521249.71157182,2491162.1191033,2404348.98655025,2771501.6208613,2486190.91846948
680.684875488281,4.5481504,4065623.98947652,4278889.84549608,3373765.68687786,4058836.53993147,3669337.86326817
680.694396972656,4.8679966,10864053.8253523,8792484.19609351,10857107.9689261,10878098.2991172,9830274.45599183
681.021057128906,6.4844626,2183069.35988961,2421662.42720317,2784299.7196574,3241764.95158236,2919430.8793356
681.474426269531,2.3179402,NA,1871701.16527124,4475531.14684866,4363277.69010919,2494304.31434034
681.486328125,3.9128095,3947003.53464817,3916091.52302626,5045192.11461749,6555006.35749048,5336067.20955636
681.584228515625,3.6102623,NA,2417751.56616664,NA,2230877.76704391,1836329.96323856
681.661010742188,4.3320528,6932776.03163432,7329386.58039165,7523949.67945673,7606420.48793476,7054490.89615576
681.698852539062,4.8766364,4080692.23134852,3689743.00146416,4315559.61329964,4782800.14145495,4329341.89321306
681.991607666016,6.4931134,2216499.90273284,2266064.09615177,2443630.18626874,NA,1853435.75442006
682.475891113281,2.32658435,NA,NA,1357557.93470696,2216787.85660081,NA
682.490234375,3.6232244,3224408.97563134,1423489.68771235,1154517.37304812,1370300.17159681,1678300.41970828
682.564422607422,2.60968345,1199692.82673403,1288632.69801358,NA,2088027.51106358,1664983.46633008
682.614624023438,4.2369691,2772381.47224012,2865374.29982757,2103009.60589558,NA,NA
682.650573730469,4.6173088,5411431.09092767,5656774.17701341,5797633.66981274,5396139.44091516,6348214.48791639
682.674499511719,4.6821476,35545697.9837357,37811731.712269,37375568.3530238,39496300.3261482,37412864.5972088
683.321533203125,2.8149912,11102022.5959794,11205227.916184,1652249.4432572,2746418.9204803,2171922.34412213
683.32373046875,6.4023552,NA,3737522.7285156,NA,NA,NA
683.381225585938,0.2087452,NA,NA,NA,399467.403082215,NA
683.466339111328,3.17156005,NA,NA,2309123.56033547,2692751.42503182,NA
683.489135742188,2.1839608,NA,1094600.83808372,1569370.20305232,1742440.37363663,1996027.54232279
683.501159667969,3.5605512,4285692.11474335,NA,3854247.78339396,4140554.10433483,4572024.49218366
683.503570556641,3.9344143,10815570.4960693,3582054.8075051,8187008.74115064,8926583.51204718,8970490.81636947
683.599487304688,3.9430649,3536121.30934088,154936.570021605,4685893.1285339,3838921.07918955,4197910.53982699
683.654602050781,4.61299225,1975874.87105116,2177935.97762906,2282609.89079889,2038631.45224874,NA
683.676391601562,4.6735049,18591260.047868,16958028.284166,16501470.4626395,17208479.1809304,17775711.0555099
684.206726074219,3.510853,172960.268903215,2865954.00230419,2343390.79990958,2996547.68160713,187739.608643238
684.326782226562,2.7847275,4007380.28873663,4208893.14847324,4327082.76989381,3929327.81441035,4076894.97456152
684.49267578125,2.1882788,NA,NA,NA,1687105.58922618,NA
684.507019042969,3.93225375,3829621.6404031,4454603.82975467,3116207.10933102,NA,3937814.68193081
684.564697265625,1.8900517,NA,NA,NA,1294815.05424459,NA
684.603210449219,3.9516968,3562540.80103029,4527626.98387367,3489735.33633903,3854433.71621634,4092879.73056121
684.629638671875,4.5308663,17060508.0444189,18807700.2035295,18619745.4370328,15936503.0557346,18152162.5069096
684.653686523438,4.2628945,NA,NA,2095277.32836962,NA,NA
684.665710449219,4.89824825,5426837.59464526,5466114.48104184,5307719.98831878,1857080.88503665,6395137.89637733
684.68017578125,4.6691741,4191047.7602795,3333330.18025351,2766927.37321123,2822905.39811627,2731938.00605155
685.0673828125,6.506073,5308364.67561153,5214650.93460393,5691472.90102403,5178903.33624761,5360973.03000695
685.394897460938,3.9733121,43101092.6814062,37918198.4389335,35302988.5070879,36906531.6265231,44310135.5284772
685.438049316406,3.88038985,184982289.996458,180482149.353663,65946962.3760965,69406650.015204,189697704.695916
685.438171386719,2.4346351,NA,NA,3078508.23393111,NA,NA
685.505493164062,2.83443415,NA,1151904.72919201,1454480.64937415,1512013.2927346,1478979.75333695
685.616394042969,4.2110244,NA,NA,NA,NA,1682657.26924913
685.633239746094,4.5351928,7712512.52149886,7921176.34029174,7465797.27602847,7584555.09475239,8327896.97891065
685.669372558594,4.8982512,1959422.76315544,2593721.26303632,2453531.31033019,2507343.30545697,2144738.18850921
686.397888183594,3.89335695,NA,NA,NA,12636897.9013703,NA
686.400024414062,3.62754985,8105359.37550152,17484837.2208211,6753223.86751237,19672232.9250052,11899698.5214603
686.441101074219,3.7917781,70994783.6852219,73454218.5626551,37356096.0373243,30159592.5608999,87172517.362893
686.443267822266,3.9214464,NA,NA,70239055.1849007,NA,NA
686.513549804688,2.8106649,9859681.22691615,8828215.19062506,9413786.74258193,9076925.19712023,9876047.0415248
686.544860839844,1.4664753,2662728.16779689,2560489.07796567,2763563.43836831,2480043.93181945,2870014.68781608
686.588333129883,4.37095535,3327642.16331867,3513350.94675845,NA,NA,NA
686.646301269531,4.85718465,2516854.39185697,3306303.56426429,1971078.64792293,1756993.26033978,2667485.37538775
687.395477294922,3.87173765,NA,NA,NA,5434245.80986059,2123769.97360172
687.400329589844,4.3147662,680116.584355562,2006308.89946378,669005.986947035,2685750.35147246,598818.930569615
687.446136474609,3.8847163,8206410.09538612,14512511.682948,7095736.78532888,7207976.85308472,16825388.4197566
687.484985351562,1.97432905,NA,1438592.92820878,1080085.7550337,1163598.77174573,1258861.52323865
687.516906738281,2.8106556,4036126.58082729,4963369.04210948,6082807.87003614,6217268.4057206,4762706.46454445
687.521240234375,2.6593902,NA,NA,2648527.50490763,2724543.44680961,1509247.67334392
687.535766601562,3.5281286,3636175.63413262,5033811.4357946,6827531.2217201,7225298.27650314,6313551.50264422
687.5478515625,1.4708056,748093.993079673,831485.187127734,818398.91930918,1028117.17906683,1082126.2866683
687.632507324219,4.4012068,293249.177182641,137841.69332087,2021712.98879848,276713.01355909,6450771.45681862
688.397827148438,2.7760833,206924.768602592,223241.936753952,215721.522043502,1153182.15428841,321492.527086745
688.448791503906,5.35207835,1977864.68735097,3405775.10740167,3031897.74434334,3992227.06277359,6515453.50519031
688.489990234375,2.2185291,NA,NA,2280568.41991257,900538.486968191,703577.013307875
688.52392578125,3.1521145,559222.44774727,1276405.67699241,1830788.76547153,2417538.55048303,3031703.12335184
688.52880859375,3.4287286,NA,NA,NA,1769221.2110642,NA
688.538513183594,3.5238158,NA,NA,2751983.85555581,2847689.63031881,2400289.52421788
688.625732421875,4.2110331,4443571.18695843,4096918.8567349,1664361.51245025,3835158.14747026,4867561.2975962
688.633117675781,4.0208599,NA,2654396.04199196,NA,2970072.92081365,2986150.32916065
688.887756347656,6.4585387,4718428.41187726,4757748.21592834,4923589.07633947,4556631.64659784,4850500.92675391
688.97265625,6.7221907,93151.0374955898,NA,NA,NA,NA
689.400085449219,0.2044278,1034771.60231112,962293.357695472,1012830.21210789,1134370.84332833,1195546.50473248
689.502182006836,2.09535285,NA,3437816.19365363,6295222.4186919,7376912.06136981,4720798.50159234
689.5263671875,0.98671896,330352.533011297,370751.255807189,1699291.65215924,246634.934914622,289058.521992356
689.528793334961,0.3059887,NA,NA,234228.476231398,NA,NA
689.550659179688,2.4173512,NA,NA,NA,1829458.35205274,NA
689.562866210938,2.7804125,2290474.87334626,NA,2437827.13634624,2479971.54497155,NA
689.647888183594,4.7296909,3395625.44496061,4492942.30898418,2374413.16688016,2026838.30755013,3034709.31590756
690.5048828125,2.0888697,NA,1763471.07045806,2959615.15286905,2371871.80691333,NA
690.509155273438,3.0743143,5064794.81950727,4196392.45985476,4027852.53842351,4303899.94003023,4006055.51890902
690.533477783203,3.05486685,NA,1254642.36850539,NA,3058192.81602497,NA
690.545654296875,3.0051635,2864041.54873472,2410954.84402649,2566445.49816647,2911994.44854441,3480714.1415204
690.640686035156,4.5438326,NA,NA,2196294.64969032,NA,NA
690.88427734375,6.4542193,5517378.59031356,4312782.98430338,5689676.9957936,4875869.75602176,5508004.85957808
690.945220947266,6.54713995,NA,470646.856412756,311144.021066228,435559.310478427,388711.893078118
690.972106933594,6.4974288,2387913.99675395,2342607.46652074,1995022.41971812,2164365.9559801,2337804.26261398
691.370788574219,1.0580462,342065.70415936,290262.902609158,NA,NA,NA
691.46630859375,2.9230434,4791255.01606102,22406137.6396021,9980662.3317143,31805587.3459096,9786820.05171812
691.513488769531,3.1218531,NA,NA,1727381.14680563,NA,NA
691.530578613281,3.8177237,4496055.24113474,5134470.59413255,4755535.20235368,4938494.48810043,4998197.54781551
