"mz","rt","peaktable_1_cd50ccb78452ec991ae0713c06eaa2e2 intensity","peaktable_2_1ce76f90ceb7b6eb61e97d80bf2b2758 intensity","peaktable_3_97941a35a927156f25f13ad8bbe6abfe intensity","peaktable_4_bc2c8b6bf21ec6153e480103a3c1b008 intensity","peaktable_5_b6fd2837c88205e51932742f87fa108c intensity"
448.979141235352,1.6653566,1366610.10645982,1344473.14604385,641134.08946936,535028.467315962,901127.597437129
449.287986755372,1.575341,2289849.98085507,2133775.99892823,1217629.24963443,1143634.89877444,1906371.27466012
449.288269042969,2.2316919,NA,844976.691065487,992274.098194259,325660.953464202,376796.637707086
449.360900878906,0.84134701,610519.437501432,779219.231564743,623587.73559059,601202.570000191,631830.24234822
450.291595458984,1.435841,460180.671268266,459144.951668581,523815.910324638,422290.056435985,623724.528646573
450.952880859375,1.9910644,NA,NA,NA,2441346.52677778,NA
450.953689575195,1.7840013,961173.984405847,2356280.89950909,1064616.05116186,1078377.73346885,1468287.8670742
452.39518737793,0.57653192,994394.930333318,977479.068482574,1026285.80450211,1016380.37721223,900211.977422212
452.95166015625,1.7722087,NA,NA,NA,315301.539053435,NA
452.986663818359,1.9892852,889932.847065141,NA,933986.982991598,NA,NA
452.999244689941,2.01678915,908020.79208499,NA,NA,907933.695682782,NA
453.166763305664,1.65536725,961629.228676736,NA,550520.270683829,944834.271938157,843238.570605678
454.292938232422,0.67703534,1104440.97812655,1037528.05726058,1175887.30802313,1118256.05350966,1194790.6317268
455.370681762695,0.68149749,551344.740504267,497971.90779577,644156.173219955,NA,655567.341042187
456.966445922852,1.80325775,1178621.12427014,496792.744088062,1965740.85830948,707200.267742339,543561.477442314
457.350532531739,1.40809405,1361365.42038693,1164050.02479215,2477163.07085748,2265289.23245264,1169748.62569101
460.282791137695,1.28295385,NA,1209068.36886389,NA,1073668.96485698,NA
460.963531494141,2.0263636,NA,NA,NA,NA,292125.939148451
462.959381103516,2.0371109,595737.367687779,632225.999703353,547027.311271404,600690.87131142,623021.233090851
464.314392089844,0.47349949,716204.412627047,792075.883606186,699799.998636099,759941.394377623,764580.256757428
466.919540405273,1.8533472,1222507.00465298,1871154.91928588,1624570.93122446,2733403.04622155,2731458.24724102
466.980926513672,1.6161903,656330.24724033,907941.760404304,1149667.3026908,945495.803556375,587487.578645202
468.390007019043,0.59457035,603449.596718274,557320.616385353,541564.550095893,327962.258247679,828885.349768205
468.916595458984,1.8402159,1829749.10336834,2161286.22342863,1724560.23060689,847768.570953283,763817.199883215
468.976486206055,1.6201409,914099.344066545,751132.746621748,1492287.92902851,817479.544672689,881730.507181077
469.387420654297,0.74190457,797734.453988553,890639.642923103,928653.357265784,874768.630333315,894709.126342535
471.014610290527,2.0066267,424858.899200203,686788.465833655,665072.615095473,500520.9273472,645038.754778336
471.332214355469,0.43646401,542450.173237085,617413.323113883,711274.547895581,615837.350902369,567380.623381561
471.365997314453,0.64123089,860330.719501145,877790.880050763,926458.797148005,858096.335180661,995094.835212585
472.997833251953,1.748452,1155308.38726107,1011955.34530664,2185028.95725174,1274596.35486605,2045562.88564139
473.345520019531,1.4240639,1919417.2451895,1958739.368562,1077791.63371647,854916.64089094,582330.924230003
477.031402587891,1.8181371,7954204.6306787,13104132.4480882,3626704.14626907,7138026.74441101,1906714.16222428
478.035011291504,1.99148935,1679894.72355434,431232.675746929,547888.586956216,440971.295352325,1722891.78498703
478.293518066406,0.23201813,2733539.69187494,2746637.52550597,2787141.50025285,2938809.15794082,2864265.63635335
479.296997070312,0.23082037,NA,NA,698131.104798495,NA,NA
480.3095703125,0.40486504,751692.573107846,705817.073412663,749379.753581391,718293.317350788,701443.638985084
480.345642089844,0.39392374,NA,NA,NA,2089739.22852637,NA
482.324905395508,0.65919672,NA,366714.698639932,10378315.000616,354932.896709374,NA
482.405853271484,1.2443667,684443.968618264,690561.273803672,802681.55498217,531125.490607852,1738461.679965
483.409423828125,0.57557406,596858.274566529,558056.255988849,577264.040156052,685191.604028557,594484.388196206
484.947113037109,1.8116025,1481206.36724456,1232559.2253281,1028113.49947936,1122182.75179992,731791.289778985
486.996856689453,2.0131146,529505.989651544,508369.419880735,555710.405318578,584056.260551784,618158.687624906
487.361183166503,1.55425375,1929252.25418029,1768539.71716481,1729028.47777435,3675084.93600262,2228350.38294469
488.359802246094,1.2400603,1583572.09777505,488832.248842362,843544.094473756,1006304.37833794,2764784.10090735
489.362205505372,0.371849875,796534.493042074,1020993.34652586,874826.295179578,393352.33094277,216952.121828535
490.944549560547,2.0043577,526720.630929539,NA,NA,573783.258019217,492962.491978921
490.963882446289,1.8477949,8925494.07243487,4758989.12448693,9221309.48771796,3202634.0839485,2827162.48742624
491.967300415039,1.98711225,1315039.10178708,NA,NA,1251300.62044709,NA
492.933929443359,2.01422905,NA,NA,NA,1184689.5302245,1170834.06466725
492.961029052734,1.8430921,2737929.32214263,2936578.3264868,976254.700074472,1490758.17959976,4043474.56146636
493.013946533203,1.79634825,659054.700462798,2765457.57873347,701978.150383739,772654.703986429,400707.035669318
493.31428527832,1.49436575,1736711.66100488,2996358.45183966,1021326.19262415,453429.436317234,2875151.2133641
493.425689697266,1.7336431,NA,748910.737707046,NA,NA,NA
493.938629150391,1.9757134,1821511.28256403,1585307.98570308,651830.587486059,1022640.80777998,1006869.98709415
494.317764282227,1.3677176,638652.974777413,948179.925429888,869008.389294331,505908.33387633,NA
494.318267822266,1.0210301,NA,NA,NA,649855.552449229,NA
494.566711425781,0.98854526,1929513.42823275,1759872.17697505,1576217.48842516,1757655.59166767,NA
495.441528320312,1.7962827,NA,NA,3256371.08512364,4212004.42228134,4870528.1082999
496.340438842773,0.33612404,5966782.33329405,5751126.94191645,5764962.84281734,5904634.75972501,5746132.24002534
496.421417236328,0.58086646,668658.245026923,1171496.05201444,503320.862927486,2038088.27147022,561571.11498323
496.423400878906,1.7940941,NA,NA,NA,768210.521720947,NA
496.444610595703,1.8261516,NA,1313588.5385052,NA,NA,1022952.0840255
496.958953857422,2.0072341,1075756.64798194,1079054.5100812,1031630.85243429,1041581.05522308,1115356.77271645
500.992782592773,2.00376885,751075.16796293,736617.291708656,699823.621508974,835422.054167389,NA
501.377014160156,1.314636,748628.457711013,685523.87271684,1897889.81518289,720999.386507298,755877.897373656
502.293441772461,0.24614033,2195815.4728977,2181069.58634181,2204180.77859186,2263975.57964035,2181210.20467969
502.329437255859,1.1370235,NA,NA,NA,803268.146005123,NA
502.374649047852,0.32125199,NA,1159430.41937811,NA,833124.906479749,NA
502.974472045898,1.5256138,606095.836561484,1026251.33905971,198898.485994497,607455.433807762,1410240.12510705
508.908149719239,1.9881909,379789.663268836,NA,563122.234324525,529689.695855715,NA
508.991470336914,1.3650829,4234584.58891968,971311.734326496,1031302.04379304,1153252.66282114,1035768.58110352
509.457214355469,1.8205188,2787283.62282211,3750640.45370677,3361310.01309623,3203657.67049247,3114123.07226672
509.995018005372,1.7892804,1050967.3686345,1005544.60276179,1242816.50166637,1097937.67266593,1147054.24482956
510.437042236328,0.62467992,834753.42887332,778816.987174759,799942.499219591,742361.439267705,826473.62707577
512.416564941406,1.03954713,1505078.10045851,1127823.13963865,1412061.89193347,553799.723365435,1479879.53332102
513.414199829102,0.71659929,629970.142055387,890063.30337928,1155208.98964002,493926.269665402,583888.463032623
514.925354003906,1.8093829,822191.259615279,1683740.71981096,815527.001281286,774002.173040672,1619664.09573909
515.007583618164,0.69132465,NA,4245802.84272924,4674554.21064478,5533650.74581223,5514442.014867
515.008483886719,1.8203256,5494728.29684239,18835623.4980262,4640148.41451193,5881896.61292912,3623958.66477564
515.358520507812,0.54587053,773713.973240277,455070.199723622,676048.383230862,804402.815107676,658568.954538673
515.392517089844,0.63326397,529211.886264789,700640.238210348,682218.981920571,736197.721976777,714329.069238132
516.011962890625,1.7353207,3361799.38359356,584732.466702014,638394.281189632,489675.399970598,488424.437503235
517.012756347656,1.9962914,2701794.68158824,2635110.86160993,2658766.3895711,2501858.87615944,2601581.18237117
517.371948242188,1.4196869,638722.321398837,515247.341316821,1853728.51006341,1552636.74486779,792791.219493191
517.983032226562,1.8445932,2185375.61661835,3007144.0545681,1869041.56943297,631069.228177569,879660.961871296
518.375427246094,1.595253,325656.776559774,NA,NA,NA,NA
520.340362548828,1.02111255,544729.336356714,446828.25538596,2493167.92813358,531678.197097423,5854508.94159131
520.509765625,1.9277582,660774.601170633,1787798.79758634,679991.594929505,1634643.21371332,924155.152694056
521.057983398438,1.993738,960086.227061036,932074.188525988,1001113.78795549,905193.355604249,331228.890295099
521.343933105469,0.22655008,1145229.61229831,2098314.6050057,2124336.74268388,2119551.66432996,1228794.35762185
521.457153320312,1.7919056,8001981.96808921,10179076.2618088,7111597.91360589,7791067.01299011,8669265.13711884
521.51318359375,1.9477779,NA,566760.851229326,NA,NA,NA
522.356262207031,0.36547119,1967361.72798859,2073410.36763625,1962575.72056444,1989223.92080243,1938954.99923986
522.460601806641,1.79297885,2089628.31235068,2636312.9540663,2322986.69386725,2370928.93527792,NA
522.59782409668,1.4267892,498464.865891376,5156892.92261072,325700.783246483,698563.217002172,927387.491752473
522.598297119141,1.40156145,NA,629077.493273018,NA,951034.186482255,NA
523.472595214844,1.8562233,50229923.2854227,52416964.7857602,50606819.0993404,52150299.7886625,51072257.856365
523.601318359375,1.1042637,NA,1871377.9280071,NA,NA,NA
524.476013183594,1.858047,17698463.6363576,18403471.0862485,17915320.7619767,17882961.0192492,19299316.5565533
525.375610351562,0.54366074,NA,1255321.54659547,NA,NA,NA
525.479309082031,1.8533472,NA,NA,NA,NA,2073545.23467675
526.43212890625,1.15233445,1032761.56042064,1818821.07621704,806755.446050152,4321401.61667126,1153721.10870523
526.964508056641,1.9937589,1014600.1239342,567725.433908976,1053299.86633134,1085666.9545777,1014660.14419587
527.435363769531,0.59283281,390471.906404573,1153190.47157848,470114.240917278,624337.461074176,303232.565425474
527.962585449219,1.7833132,412462.86914742,304649.696700309,382120.223178634,565920.832172976,588931.283185288
528.985397338867,2.02654665,684338.02315155,625740.438666705,584702.051499094,NA,740053.106367491
530.982482910156,1.39543765,1178202.07864153,495919.520108074,454173.382604887,819396.195811674,1892632.49086907
531.387512207031,1.4696736,2759481.31496259,906363.764755312,615247.280746065,1257991.39855336,688566.790207921
532.385467529297,1.44123055,5084833.23812495,1754650.10474597,1668431.18335361,1466297.09238318,5095191.15360711
532.955017089844,1.6859025,1970565.09416147,1068826.21896274,1291788.65189095,655620.572167351,1197770.54627712
533.388687133789,0.99206193,1611159.99146003,489359.567432052,979347.65220374,822110.542320541,2061060.77333063
533.95849609375,1.9941028,548605.720379956,NA,493706.00665179,505734.174963748,NA
534.989868164062,1.8492928,596331.327578155,2263696.77683114,1752751.97145644,1847930.91831553,1821508.87491356
535.16943359375,1.6040072,330081.056385093,NA,NA,NA,NA
535.47265625,1.8295359,5375973.57948909,NA,4395481.28195043,4500825.84915816,5068735.276206
536.476318359375,1.8227074,NA,NA,1285635.70108654,1307941.49040018,1164365.79980597
537.340637207031,1.54837545,1647973.39965328,1405571.08900116,2015977.62226102,1034339.1650676,1880381.82226866
537.488098144531,1.8794169,25910672.4711386,26250342.7271939,26482476.0798653,26181898.7178409,27664544.7768434
538.344177246094,1.4009918,766931.349752249,462380.609595215,991616.329268204,833851.381837733,820664.642279858
538.491394042969,1.88431,8408922.011305,8707263.12104793,8558882.14099367,10313330.540535,8910176.39754451
538.969665527344,1.809818,2257289.09792494,1565451.6544732,1000230.72298692,3342006.03650878,871419.600846404
540.447601318359,1.0778456,735665.991849233,1274929.25869805,541026.138047212,1179319.93772584,557193.622114735
541.451065063477,0.57605299,842783.448557363,769298.072652506,842761.358569405,391981.41251327,947227.283355794
544.962356567383,1.3388569,518129.436678228,461220.68405639,494573.793400576,510683.434465242,472224.05259047
545.403030395508,0.85460188,1062922.28636791,364041.694044586,949559.330253764,1043562.29117044,970358.485313876
545.403396606445,1.4965883,1454118.13291027,580729.696626164,1291131.83954395,1354623.06968414,1317792.48261525
546.356140136719,0.27136306,NA,405041.748072904,NA,NA,NA
546.400817871094,0.3184893,NA,1485410.11012767,965262.832426348,1077992.9670024,975763.571847715
547.362365722656,0.555240255,NA,384031.781064879,NA,474932.865766576,NA
547.472595214844,1.7962827,9273723.8159522,11072880.5733128,9481927.96370045,9310103.62979467,9200540.80360922
548.47607421875,1.7984712,3343389.39685209,2905253.1108368,3254771.14326469,3049406.63672236,3284576.14223149
548.540679931641,1.9407271,335073.839440546,1232861.67826542,1461712.75048804,1116962.75751675,1071950.15030104
548.922882080078,1.8214354,766303.570938001,2501416.28067713,795062.236849546,863285.693579719,1718025.31553785
548.983581542969,2.01017975,441731.100834349,NA,NA,559352.573381902,NA
549.488128662109,1.65715305,853009.411206001,1134251.32697076,88788197.9985375,982509.155251473,1416886.99371435
550.491577148438,1.8536699,32537943.3786874,34251460.0677415,34241064.8193193,34621384.4398623,34176331.2936392
550.628997802734,1.41327955,1059540.84391442,4916819.11584171,842280.89759775,1117508.58840051,1126291.61311116
550.919952392578,1.98062765,1559598.87879103,NA,NA,NA,1387737.67471003
550.9794921875,1.58390405,1189845.37496053,856333.805477016,1107212.82340936,975071.107000641,695323.448210718
551.503845214844,1.8949298,131663633.844081,143244140.14589,234776.285673093,133591076.77837,1051709.6255221
551.632263183594,1.2180833,2253371.74970901,1988012.60450105,1885003.18332365,2457420.92467238,1806627.80582574
552.507202148438,1.8969562,58540886.6726781,52543145.1848885,50923369.6056929,48607665.5178927,54250884.2533182
553.017730712891,1.7831359,1194791.54910708,1148350.13225372,1405086.36007907,1277693.86335425,552300.105355156
553.314697265625,1.3454225,293834.631975588,571386.283653095,769833.506521758,408849.295894881,367479.488667986
553.408630371094,0.79521748,792584.642116999,479305.379525139,633766.342918222,492174.969566106,493971.575999475
553.510192871094,1.8969562,8816201.80966966,NA,NA,8817008.82565967,8103674.71549276
554.463684082031,0.61909539,1139358.29754351,1097012.83813143,1144625.79650656,1186440.70837468,1102263.05747684
555.001312255859,1.9956036,608175.330812295,2230805.47758455,2109832.58993943,2143043.10166964,2260650.68516724
556.443054199219,1.2775937,248210.09999478,1078195.49850971,1287182.32879396,NA,1408187.17432969
556.443359375,1.23573045,791266.217835779,720002.519622014,1895504.44447697,652263.678761128,1956605.4229185
556.997192382812,1.7584768,1679663.56496283,1239306.04051936,1350161.60607084,1417871.88130308,1687583.47278717
557.442413330078,0.69904837,565487.959103857,1083467.35612153,722264.755294579,851183.996690765,814145.782755853
559.03515625,1.8006287,11029224.5486754,3582807.19540312,5398001.211729,6013645.274103,10710678.9149713
559.385314941406,0.480850735,418898.616744291,493120.057030882,771291.641272563,739590.407843495,748718.316878454
559.509841918946,1.16975255,NA,8016985.69875742,7835851.38873776,7699073.70489348,7837172.56686675
560.038772583008,1.79233055,1682949.11993508,999279.529779961,3138680.30594599,1158408.76130848,771825.139811346
560.513061523438,1.1631994,NA,NA,NA,NA,2694072.70041914
