"mz","rt","peaktable_1_1ca86a2dc32aa7b970404b23b4005027 intensity","peaktable_2_53a6936725880b6aeff49c15941591eb intensity"
694.964477539062,25.567413,294317.598865897,NA
694.990142822266,8.5133306,207162.297384785,221323.586610143
695.007415771484,25.407101,1677794.97213747,NA
695.010925292969,0.81570022,306428.01562068,NA
695.270874023438,11.710313,546969.732804853,NA
695.446624755859,8.802447,NA,386771.354993099
695.46435546875,10.55517,917772.37660219,3313552.05033514
695.46533203125,10.0985845,NA,221580.784045738
695.482208251953,8.6294509,982556.543979836,528862.951331262
695.487915039062,10.886342,2589783.34658906,754012.454963435
695.500366210938,12.872965,474872.948770073,NA
695.520202636719,11.809722,492937.395797573,411448.39652109
695.539642333984,16.702635,1119277.0985667,17651854.986693
695.560852050781,13.104265,427044.785752976,387898.088571141
695.575317382812,14.605795,NA,756226.411617887
695.58219909668,13.6319475,595331.93267355,617967.967557538
695.619201660156,18.940389,NA,8316005.96929796
695.897399902344,17.2830225,439459.498595861,217624.077810762
695.934158325196,11.0871185,NA,357061.222170939
695.934707641602,13.934043,371661.805095453,218411.946054721
695.97216796875,25.234216,200413.043565823,NA
695.975067138672,27.028528,97234.0655939086,115107.892097045
695.9931640625,25.394135,3380231.92963736,NA
696.467468261719,10.569832,774300.583044604,1034050.16326829
696.486099243164,8.7288599,394784.277221954,181107.077685749
696.498443603516,10.074892,416779.91427375,404311.587141435
696.523162841797,11.8075515,3683221.79488131,3085903.23765559
696.532821655273,12.3592905,2743593.32211799,2404209.01741991
696.542907714844,16.696152,523210.626765701,8356334.2602554
696.564514160156,15.098082,747183.700573361,NA
696.622680664062,18.925362,NA,1956174.93542348
696.652282714844,13.613043,3564890.01995531,NA
696.689025878906,17.687784,382269.948804395,NA
696.935882568359,4.6817661,381015.149107953,109615.612714664
696.96044921875,15.322833,284399.709006792,241366.607932965
697.321044921875,6.56957625,NA,274864.33070984
697.467620849609,7.4994917,NA,156653.27840352
697.480102539062,11.814025,9149642.60515418,587191.073654305
697.501739501953,10.080494,830257.480936243,1070037.88989666
697.50439453125,7.7123625,NA,182256.256950504
697.527740478516,9.03541615,7425604.44348894,8135337.95027731
697.535675048828,12.337677,972136.94245992,952352.651598742
697.546752929688,16.678729,NA,1944615.90756704
697.555389404297,17.74602,1105192.56648913,11418982.7121595
697.576782226562,16.0680975,NA,326618.561343498
697.655914306641,13.612387,1563290.35723782,2125474.1109347
697.893005371094,23.887874,852850.848241871,131540.473253812
697.929107666016,18.098385,373844.478910534,244874.034510691
697.929748535156,21.1822235,155797.340814608,305311.810917209
697.939636230469,26.117121,161166.885127969,NA
697.964111328125,0.82132253,258582.299669103,88507.2434857758
697.965087890625,7.58164215,77657.5182939796,131591.481302849
698.294250488281,3.1128347,192826.592021755,NA
698.470306396484,7.3182169,NA,188582.566480523
698.483764648438,11.8032295,3583507.29483658,3257829.01135027
698.486083984375,9.5720317,NA,246111.214445974
698.497161865234,10.87136,NA,4291854.00890792
698.514038085938,10.456896,234826.643424514,231652.140125924
698.514495849609,8.0447124,NA,147295.247435804
698.531112670898,9.03541615,2998320.66671656,3036782.21101483
698.558639526367,17.7536315,435904.667544851,6398634.22716369
698.659088134766,13.608721,307102.843438946,NA
698.894165039062,12.13780265,293812.222521789,NA
698.894836425781,26.3037655,231467.863841491,181023.528220778
698.931274414062,21.5469615,180036.981860509,316150.351764845
698.962341308594,25.3984955,2502964.51367483,3609836.85348744
698.967102050781,15.0855515,NA,426178.30276079
699.009216308594,12.527195,110559.214320943,NA
699.009826660156,8.5192037,221240.567159064,115567.827901499
699.19499206543,4.882831,1020764.30029329,739989.380040198
699.409240722656,2.27092265,145136.839296328,NA
699.462280273438,7.6971516,NA,249790.884189986
699.475646972656,6.3049499,NA,148417.276174839
699.483306884766,7.3581468,151726.198942918,451834.940113319
699.517333984375,10.949619,894572.495451089,1228814.47575375
699.534210205078,9.0375773,606525.072701179,663476.183177112
699.543319702148,9.50491315,768116.347483892,786790.854255588
699.55583190918,15.4444685,170934.675792887,400357.559390857
699.562316894531,17.72853,NA,1363427.83217018
699.571166992188,18.942956,3591087.74365686,38612201.3198148
699.597717285156,21.68585,965775.944918871,809700.441007524
699.895324707031,15.094821,NA,771101.309596415
699.928955078125,18.1694295,682613.560589085,721773.450054377
699.930389404297,11.3405885,NA,379690.997322896
699.96533203125,15.190149,1025898.80446242,412641.440388278
700.011810302734,25.441678,857044.987396397,NA
700.197998046875,4.8978726,204033.64316774,NA
700.244262695312,5.0645886,897565.092446199,1091352.23035037
700.287475585938,6.9587866,NA,660793.573658952
700.311889648438,2.2557951,182238.788790504,NA
700.485961914062,7.3581468,NA,110454.666902986
700.491149902344,9.1516979,361285.160272412,439876.583166288
700.5205078125,12.4381355,639559.944305846,398629.247582343
700.529724121094,11.554716,23540751.3940467,1175163.86027842
700.54736328125,9.5139024,193734.675341188,NA
700.559494018555,15.120803,NA,478156.695596721
700.574493408203,18.942956,1574188.60260514,18532894.5732523
700.601470947266,18.435512,497525.394639868,663138.339610565
700.629364013672,19.446357,13189362.4819816,628366.852179602
700.660278320312,18.340426,1432795.24394227,436292.290669701
700.931640625,14.738539,NA,113034.905707145
700.957763671875,8.1314258,153169.501582377,117564.485487085
700.962097167969,25.398457,53533.7541911717,84496.4466917989
701.411743164062,11.8876095,2726834.59702411,3648321.66438186
701.452972412109,9.67382125,190891.570114161,NA
701.483245849609,6.29391935,73282.9729074862,165759.92256668
701.497680664062,8.9932688,NA,201679.984466456
701.533081054688,11.891842,7643999.88919143,437109.271585871
701.534454345703,12.968017,NA,745564.370672807
701.55078125,14.920303,138095.591532305,1900836.80435227
701.561401367188,9.5571234,515982.026152742,527533.387639844
701.571395874023,16.592125,421034.151563892,4470154.60035196
701.606201171875,17.778549,245217.845027102,203913.559216644
701.632904052734,19.4438025,6064349.15522041,6170657.07273086
701.663970947266,18.314493,595459.412219774,NA
701.923767089844,16.953023,648761.153860802,440603.675501736
701.959899902344,19.6349025,870144.387964613,120966.07547147
701.996520996094,24.866835,1927666.72407995,228068.839085859
702.032928466797,25.286082,2046285.19689746,NA
702.215591430664,7.43719355,200616.734090783,357445.607363624
702.538192749023,9.29779605,2358539.95132781,140207.081844767
702.545471191406,10.599526,444269.975454342,275511.239058979
702.560211181641,12.7185293,1008753.74331811,972024.363671007
702.564819335938,9.3777556,313202.454586238,326187.51147108
702.57470703125,16.477589,834659.208474753,NA
702.602554321289,17.1739,1063744.10232958,1164800.22220807
702.639221191406,17.281504,728191.448140082,844272.762422819
702.8779296875,17.648885,196644.8965256,NA
702.897705078125,29.633914,80434.1254141987,NA
702.926086425781,17.1810615,178918.534133664,98311.171405609
702.9365234375,9.4046425,87667.7583794203,124125.919117992
702.953125,12.289478,680482.230103139,564224.828259381
702.977111816406,3.9405215,115935.641769299,87447.4136353069
703.216979980469,7.3722244,NA,115527.177670067
703.469284057617,10.4521135,1016830.50433662,901845.831133364
703.473846435547,8.1477943,1005544.85848781,134217.049303265
703.508666992188,12.650363,NA,3249765.97209376
703.515838623047,9.0243779,NA,665494.545407373
703.529830932617,14.9089115,848368.881924124,381686.57491249
703.538970947266,11.718409,9716770.89879368,9738825.27307401
703.549011230469,11.931866,137185.884781768,3843782.56030461
703.550460815429,14.175257,931534.575107113,2368169.68859671
703.567779541016,9.3669501,121485.408696814,1010905.20283299
703.576904296875,10.2854765,17700430.74873,20516780.8916462
703.587127685547,17.454389,1136811.25946814,NA
703.623413085938,18.941201,835620.32811188,NA
703.662933349609,24.261738,1014252.64697818,416059.272748115
703.927124023438,25.30337,763024.806345889,NA
703.956512451172,4.0031923,98744.117156216,158797.856213613
703.981750488281,25.437356,1083882.06658458,NA
704.473022460938,10.434312,263769.307638047,222117.065229376
704.512451171875,8.4716329,NA,112143.39905338
704.524459838867,9.3150844,395556.168809734,254027.596220561
704.53369140625,16.05282,NA,399643.179446249
704.542663574219,11.716248,1159396.76821546,939008.378273899
704.552307128906,11.969641,526132.717021626,663449.627959232
704.560974121094,13.150067,1298920.41022077,963565.461853824
704.570129394531,15.128337,330252.185435392,NA
704.580291748047,10.288334,7827470.75340607,7881138.31689513
704.590560913086,17.378752,464440.338283143,1054053.89005477
704.619018554688,15.451468,NA,2224954.58748986
704.655090332031,17.0986145,635860.780636908,495799.109886088
704.666076660156,24.02069,1287984.27144661,290708.65706626
704.693176269531,17.493288,577398.912948265,NA
704.919769287109,25.736432,204287.787293558,167734.019803357
704.946838378906,28.391243,67223.2958539486,255699.966333985
704.951782226562,2.5358846,NA,102316.898104165
704.981323242188,25.42439,1745913.89190611,NA
705.212020874023,4.8897354,653168.723419421,658116.902237074
705.229248046875,5.040503,185250.612174567,NA
705.475692749023,10.276446,444387.941149685,452354.263273126
705.484970092773,11.3676385,4369636.7933433,166701892.007901
705.495086669922,7.56102655,NA,129288.526975161
705.525024414062,13.221566,NA,686791.127526792
705.545288085938,12.080019,1385389.47547384,128587.988911265
705.554595947266,12.8536985,883706.166329054,737207.731229999
705.564620971679,13.5925355,808940.012464227,293165.854093591
705.583435058594,10.405008,1681211.72660765,1653115.67828248
705.5927734375,10.923686,330669.012811882,30148055.1704635
705.621826171875,15.43624,NA,902314.156838203
705.678451538086,24.311442,856051.636067835,404687.839373428
705.848876953125,11.740568,544901.893835166,NA
706.070358276367,18.734891,220349.465562075,279666.384694215
706.26106262207,5.02561615,969279.741525944,1010499.82326999
706.481109619141,9.1775599,169319.615974853,144376.080697748
706.488586425781,11.394798,1665242.83308094,2105820.63248015
706.527893066406,7.5276492,NA,428551.717519186
706.540161132812,10.435285,348952.520045049,682711.084021891
706.548690795898,16.9162775,394270.569307287,188257.71848815
706.567504882812,13.042262,1631332.66342337,248921.41340531
706.576934814453,11.9372365,2840736.6627141,3151520.25574592
706.588073730469,21.410274,2098003.34271474,1059484.91411678
706.596145629883,10.917789,12951496.3768782,13148675.1233874
706.634658813477,16.0867515,993881.363974215,3037750.43227055
706.681945800781,24.369791,334119.940564011,254378.560496242
706.913711547852,21.1862325,263822.960022186,196883.03013914
706.944213867188,3.7008802,NA,77151.6650433977
706.945968627929,27.2609505,125372.170674033,118560.146569454
706.970977783203,9.1866946,84197.4509340821,132247.011542339
706.974487304688,0.83298925,251571.642354285,NA
707.071533203125,15.33361,NA,279936.878148744
707.171020507812,7.4392823,732665.648138074,1413229.96449091
707.217407226562,3.9149463,NA,267681.45987007
707.264495849609,5.02675095,231889.335922507,249623.870555337
707.3642578125,12.544539,2425984.08842305,216617.103705937
707.364562988281,16.283092,156610.516251328,266668.350912658
707.464172363281,10.1483975,1071976.50811594,834596.453868753
707.492462158203,7.8295936,139844.328193794,80758.7853712023
707.500915527344,12.505584,1448280.65395267,312726.700543358
707.532348632812,7.3581468,NA,298756.587150506
707.543395996094,10.4347985,142204.527179181,178269.089526097
707.564544677734,16.568353,494471.603934263,NA
707.570373535156,14.172186,470838.019334301,NA
707.580490112304,11.950214,1077956.32231054,970758.754547108
707.593078613281,19.4535365,699471.921028347,1306345.66979814
707.597198486328,13.737872,2919451.58754755,459771.354289329
707.610565185547,17.7947965,529997.63950896,6782790.96948732
707.637939453125,16.097874,NA,1244150.71544437
707.970581054688,25.675875,207425.200855374,NA
707.990478515625,25.385491,8012313.02199179,624359.492646999
708.171356201172,7.3744506,371730.78415717,NA
708.367889404297,2.3662343,833258.946232617,1217567.19824053
708.468200683594,10.15867,383651.032116556,NA
708.483459472656,8.066395,NA,358389.061315692
708.491363525391,6.6005055,20674057.2310003,162079.456867324
708.504211425781,12.499789,4099861.36052622,12368676.0793824
708.532775878906,12.393209,749027.844151294,1362605.35890611
708.535339355469,12.056083,695887.682290548,NA
708.546478271484,10.4316685,3655261.09393314,3321607.94879297
708.583312988281,19.44014,359750.156880701,604458.97202743
708.599533081054,15.1815515,3295743.41208748,430372.440411567
708.616149902344,16.054018,633439.331264414,675887.279598287
708.699584960938,17.195061,461353.6656218,NA
708.910888671875,23.842491,63353.4609492946,912869.074477297
708.914978027344,2.1693527,75392.7765222955,122489.128016892
708.930114746094,10.387742,209453.566210774,NA
708.953430175781,10.677324,220641.686780633,184314.237982192
708.969909667969,14.421217,1159901.14252735,737730.970526209
709.168579101562,7.4178521,196424.785977783,449400.287379843
709.170104980469,7.2573357,NA,190407.60243403
709.233123779297,5.2481862,448198.867124819,513676.625937568
709.446228027344,10.315691,NA,482241.380156238
709.467346191406,7.6477819,205096.98472113,158940.481903218
709.479919433594,11.208356,1445272.78796016,1793880.58281283
709.498168945312,10.798344,7878953.68823171,139755.970673854
709.506820678711,12.4867015,2395467.42972466,2404782.28928393
709.516815185547,13.798783,2031434.6764252,314071.734973357
709.535522460938,12.401853,412844.281757353,NA
709.586303710938,19.4694925,1392738.23308075,1256377.37762389
709.591979980469,14.946621,455138.897446751,NA
709.887756347656,24.793359,591360.978543278,520495.311720223
709.97314453125,9.876058,260548.281336093,106358.564859378
710.235549926758,5.2566262,170431.209839462,161654.809394988
710.446807861328,10.315691,293574.880901949,1838844.5310914
710.470642089844,8.1219025,NA,386032.45984076
710.483154296875,11.201183,NA,794247.152504542
710.497680664062,2.33575435,1839045.65427622,NA
710.502609252929,11.0287585,594210.415569379,676262.224628897
710.513854980469,10.742157,177133.807711255,522554.389963123
710.519897460938,14.172186,607305.139588578,887837.482192955
710.550689697266,13.1011435,3461438.52520919,4870628.42731406
710.631896972656,17.087008,646218.973953651,606031.439918906
710.937255859375,3.4371182,85580.1237288574,89642.5153669224
711.009216308594,15.807657,270544.682194684,99632.2880962452
