"mz","rt","peaktable_1_a0d25fef67532f42501b07e27fab8747 intensity","peaktable_2_153437c90d223ce0da85ff0c50cf80e3 intensity","peaktable_3_efa6f65476b7343e5481e46df0b1846c intensity","peaktable_4_42513057733130ad46e2365204c0487c intensity","peaktable_5_040d565d8e12fd6f47dce862588b8ddb intensity"
770.573272705078,1.0623185,NA,1106891.60442119,NA,NA,NA
770.606399536133,1.15534795,8181446.00996475,9024470.45935829,NA,7419951.82548412,8866070.86266601
770.609436035156,1.2557387,28134376.5016716,28386327.4439972,28768836.7554468,28727487.7732232,27662618.4763927
770.638916015625,1.6457614,5495434.01175666,5040566.90795363,4935851.79417872,4447194.77326808,4731852.93725119
770.717437744141,1.79077315,NA,NA,NA,2812026.80630166,3113102.60369175
771.571258544922,1.207548,4875536.64776555,4785108.00387408,4862294.28491545,4680789.31830038,4786810.99219575
771.576507568359,1.0492027,NA,722740.713754923,547621.674826595,682132.303760249,616104.224527736
771.612319946289,1.20436,2977947.13272881,2949965.61073598,2884743.05942812,3146800.15364568,14338027.3076859
771.614715576172,1.4143205,1404511.46512462,3497358.48595678,4383697.324239,3930118.57759426,3799460.82722869
771.651062011719,1.7178752,48989860.2299449,44184360.0756003,43464384.3664245,42498164.0277289,45446748.6438663
772.527206420898,1.1470408,1533435.86374603,1503846.59994492,1485700.52578341,1588650.51292082,1371063.84272944
772.555786132812,0.77530613,NA,350323.137697635,NA,NA,NA
772.588500976562,1.1192409,3556722.92189845,3512012.16823011,3507706.70513794,13712705.4466756,3845865.39404526
772.617553710938,0.71318249,1722740.48453858,1626549.78158824,1828888.12302939,1726126.56839119,1689196.12882901
772.622222900391,1.2728612,3448042.40169741,7231791.913557,3855462.96072675,7828504.90341577,7504143.80122875
772.654418945312,1.7182858,23730363.1103997,23712204.2778334,23008758.5606862,23255059.7508641,23075114.2959847
773.448669433594,1.4334002,572203.359856313,811234.715212409,854477.759643263,670178.70056182,393008.289822082
773.530487060547,1.21788865,544173.716549836,419645.579732769,NA,1420294.23318727,NA
773.572662353516,1.3791661,NA,365560.684112228,NA,422652.634342778,NA
773.592163085938,1.123598,6937672.81655756,1742071.45892041,1691085.72902222,1626773.21690694,1753294.65446122
773.608703613281,1.6900792,757821.192645117,NA,NA,NA,NA
773.627624511719,1.27408,2623065.53188636,2763175.36918074,2751074.50919821,2680820.17175785,2719196.85179405
773.630249023438,1.5047298,851473.723227139,1040267.51804431,1114737.48470949,967920.589183406,1112305.88790108
773.659545898438,1.3663451,2576594.02713754,NA,5803309.711678,2438386.21974449,2528787.21474598
773.666351318359,1.7936959,64108422.6573695,59360879.4797096,962167.990159904,843532.796887506,1052095.05068958
774.544342041016,1.25667745,3252807.38257952,3119559.1523129,2912499.17850497,3118603.22012433,565268.600431032
774.577728271484,0.74382211,1099040.03118032,968925.217019666,1190769.2845534,1239527.09653463,1253938.44216481
774.598205566406,0.61567821,755059.89489912,702198.346747685,786407.879004419,781495.53124044,860277.725251054
774.60417175293,1.1791352,5620016.36141362,5515753.42031958,5558217.31605816,5327866.45602656,5321795.94715481
774.633880615234,1.5081798,NA,405863.183260641,461734.159122186,497524.491301546,352764.561643454
774.669860839844,1.791772,32831594.7381946,30672812.5075578,33856557.8232497,32384639.3279364,30984470.9511037
775.079162597656,0.75783429,762249.306872669,NA,759944.729576247,617944.033639801,NA
775.547897338867,1.2629823,1373892.30652683,NA,1391990.07853868,NA,NA
775.565124511719,0.69398299,726796.920235586,681999.702918159,1003658.0910037,NA,762116.17436863
775.607727050781,1.1267612,2267942.20247671,2958618.88580578,2688088.84132153,23206321.852449,2432035.46455401
775.624877929688,1.7485149,1755017.05026492,1586247.08975742,1530728.27992964,1545380.01159689,1489974.59099901
775.673034667969,1.7895829,8485414.90699609,8629783.03829669,8525975.84987166,8500999.21632253,8776824.42044413
776.557983398438,1.3121946,NA,NA,1008722.37231968,NA,NA
776.561340332031,1.1595103,1384778.52865148,1082539.2375818,1586260.82257144,1144759.17664176,519763.38254607
776.576599121094,0.57312864,872630.036625535,385993.086169408,437563.142697694,494525.804742382,391343.858924076
776.610595703125,1.1214097,NA,6078375.32643961,NA,5899503.84594245,5856183.64045419
776.619262695312,1.2195068,5192370.81846103,5372746.29442529,5153366.36034474,5290492.61529628,5347622.77297674
776.994415283203,1.9945246,NA,NA,NA,NA,1470427.69491603
777.563629150391,1.1564575,NA,NA,NA,404168.175503648,NA
777.623229980469,1.2229105,2380080.02784459,2339771.97028116,NA,NA,2419925.17619601
778.540008544922,0.99671874,2103268.6607047,2130033.10879433,2002278.39941529,2104135.01255868,2252835.3030745
778.577819824219,1.0666956,668542.81517686,774643.181558181,703718.941738173,684287.60216501,719101.579261967
778.613037109375,1.5156726,NA,960444.115251115,NA,NA,NA
778.696228027344,1.6884432,1291704.41506477,1102689.31537964,1070996.12182814,1186904.96073314,1207205.370783
778.966293334961,1.87686085,909955.474470399,752236.811058938,436422.472273713,3368596.69676447,414924.361488421
778.968322753906,1.7212718,NA,NA,743216.276261864,NA,NA
779.544555664062,0.99580481,826926.935920534,879808.403274417,774557.029496455,746222.883040532,863532.562805513
779.578918457031,1.1717776,2105473.96227881,2419411.15849514,NA,2336828.7479776,NA
779.699401855469,1.6920233,782814.850488186,776730.855422462,862430.122203332,710310.17023622,753207.603254623
780.550109863281,0.576845015,NA,2238572.54085005,2016095.51962354,2189238.65856553,1680972.59823009
780.555114746094,1.0841738,2988978.73941329,76157894.3685722,75369472.4492465,2881242.34466583,77267418.8651217
780.592681884766,1.1477033,3267597.18418188,3452690.79723235,2025648.82096462,3223785.85959511,1915494.53883985
780.593383789062,1.33037305,1841178.78794578,2029303.5665082,NA,NA,NA
780.711303710938,1.7546882,6147016.74640749,6004774.55591728,5687747.18129232,5898690.68648115,5861532.60320006
781.003356933594,1.9831507,NA,397620.89369803,NA,1996401.51441735,NA
781.558471679688,1.0863927,34929341.9061847,35045652.0916466,36046279.8449056,35915203.8540616,34834860.8272713
781.59716796875,1.1476922,1549590.11400979,1445767.5472222,1644753.33033431,1408813.62867947,1583630.734386
781.63525390625,1.6348187,618382.103261369,NA,NA,NA,NA
781.714233398438,1.7576797,3382459.47657123,3388302.76112072,3496628.3517292,3272160.97550864,3289337.91742899
782.08935546875,0.77311756,572492.272611712,568060.491809676,NA,500982.606409997,NA
782.571884155273,1.06171145,28668738.8139317,387091.613710921,1294051.94356361,1146757.80252513,1063798.77574173
782.573089599609,0.70164323,1328943.42110415,1344327.75048122,NA,NA,NA
782.608489990234,1.19925055,1078383.6291379,1275968.32021324,1024417.39549268,1298461.69821745,NA
782.726684570312,1.8233863,13967293.3644386,12694382.2691483,13856655.8455813,13866039.0224218,13315438.9642236
783.075744628906,0.70759773,784492.796969733,851287.282798963,749835.349622575,697962.641270828,790710.712932222
783.574584960938,1.1761548,13582340.3719627,14095457.7340549,13699587.7436411,14204979.2142498,14762715.0710165
783.6142578125,1.3822371,376136.098814672,1065630.84038735,497597.974536565,1325419.04839292,458293.988237437
783.651245117188,1.6894236,6182702.63815814,5818058.35821614,5404915.06826499,5463504.78119972,5659783.2971166
783.730072021484,1.8224116,6739288.49394992,7333194.22742232,6403337.93192006,6813747.67703897,6688772.25373021
784.582244873047,0.64850674,1198862.85932227,1284590.51030457,1313081.67419741,1189612.68420302,1241475.44144508
784.588439941406,1.1126865,44685646.5045954,42236684.7556496,42633985.3736497,41855207.5811779,42126707.092395
784.619384765625,1.3901443,NA,277996.786144875,NA,355260.300444234,387231.525384327
784.654602050781,1.6928203,3059563.85266453,2894588.27004131,2688338.98225411,2581641.26772253,2783007.41784534
784.734680175781,1.8208012,NA,1392399.55352587,NA,NA,NA
784.982055664062,1.7655089,676848.494652186,6256273.41013271,586799.859722508,684266.223598193,1403676.96122601
785.591979980469,1.1163858,977711.823537937,18687687.8773442,933421.401990419,992508.90407925,18950639.7786469
785.609191894531,1.6491745,2194319.02975138,1780054.98081849,NA,NA,1392217.87750397
785.630401611328,1.4399654,505007.122140892,733963.923860768,836368.529866737,949863.023327251,903229.886238704
785.657867431641,1.31879065,1649287.76196785,1800740.6389508,1689634.79803235,NA,1592715.48483781
785.666595458984,1.7568768,25082914.8076176,23565698.6483807,22535450.278996,23441800.8889104,23310401.1250959
785.985321044922,2.00544535,NA,993311.97304805,973668.418444232,NA,NA
786.545196533203,1.0255606,989154.951758527,1081956.27405497,1015223.89535285,NA,1052807.76841897
786.600036621094,0.66883045,5745907.60100549,574180.0851028,552922.768802306,533916.346904097,617677.32480849
786.606323242187,1.4257578,1604061.19983394,1599301.068486,1293664.16784394,1267755.81349561,1356399.68077556
786.637329101562,1.3756716,NA,517111.415922211,615671.917937462,707323.325494103,322642.334698996
786.669982910156,1.7550804,13258302.5781216,12281200.5389452,12308020.2500211,12343495.6199665,12168226.8916743
787.549041748047,1.0190502,446377.327555415,NA,NA,427341.773773116,NA
787.607788085938,1.2031709,34819664.9182723,36922178.3260625,1257821.66601975,1096485.32814628,35889107.0985203
787.625183105469,1.7190832,9250971.91261566,8352370.77149934,8013593.23294365,8240195.15022873,8556330.8033114
787.646057128906,1.561632,NA,329142.240346102,260091.919085063,NA,1109617.33888524
787.673217773438,1.4238198,28755664.6243471,28900968.7808759,30079676.5561155,29935911.0750473,28989223.5989407
787.682037353516,1.8229898,34533654.0205215,34024270.0740154,33620514.5525445,35036310.0710936,34371538.1083215
788.522766113281,1.123598,2098638.81249844,1943222.075826,1614710.42959879,1707903.03305527,1680535.88575003
788.559997558594,1.1091731,NA,NA,6212451.18314639,NA,NA
788.614028930664,0.650227835,446680.118655945,1013016.10141815,1031490.07064032,1006918.13399619,1004610.74778476
788.627777099609,1.7190832,5411552.38449281,4720919.31001157,4696557.95244896,4403174.61719044,4851632.14364723
788.676513671875,1.4216832,14953404.1800857,14595954.9941344,14867547.3432072,15089178.3432954,14362311.6265567
788.685546875,1.8246001,17980929.104346,18197609.239785,17872224.5464892,17407800.8986089,18506759.2220432
789.52392578125,1.2250568,NA,NA,NA,NA,1540953.08711269
789.583435058594,0.72719457,1148348.46525552,989463.727890532,1166780.52604047,1241606.10868381,1393639.00735714
789.623413085938,1.2936961,5786624.16691247,6707934.00281592,6730792.42537117,6408649.41914803,1870095.91819298
789.628845214844,1.7171085,2006339.03101861,1835383.63673625,1952375.94866373,1655519.68294865,NA
789.641052246094,1.7901616,6661747.65255629,7144504.68198562,6654598.72343738,6441616.41321422,6273248.83344281
789.682495117188,1.4185955,5238316.62819019,5001000.66585516,5191982.25230164,5015273.51959913,5267695.64308969
789.688507080078,1.82428225,5097735.43022063,4931824.79942814,NA,4777298.26686459,4677774.37693611
790.08056640625,0.68912214,838773.271515078,843547.526642081,868118.300874568,752378.453894062,765414.651928975
790.5390625,1.2053598,21495205.499386,21527812.1004014,21649583.9908063,21139906.9903128,22486098.2389082
790.575805664062,1.160835,8443014.42697613,9302897.54449594,8680822.29333142,9332835.25535849,8551932.04857414
790.592864990234,0.579703415,1492660.37340503,1579658.8940811,660659.850607109,1076027.24294519,1705321.29654149
790.593551635742,0.80801129,982643.455852409,3396828.2909214,NA,NA,NA
790.626708984375,1.23166745,NA,1035104.40953695,4085100.58824037,1216994.56857679,NA
790.635070800781,1.3575909,1091332.67442914,NA,NA,672201.666352361,874551.070966381
790.643951416016,1.784423,3371772.1104331,NA,NA,3409040.25648281,3124723.96919016
790.690368652344,1.4232478,1058221.75482305,1197053.1924724,1263399.58859377,1225763.33039128,869391.032024159
790.695556640625,1.6596418,1394107.43519717,1398280.72617595,1588842.04295217,1274924.59406672,1378913.89659267
791.542541503906,1.2031709,9981780.21771575,10340830.786428,10035352.0332828,10172372.8596985,10097343.8293963
791.578918457031,1.160835,4153660.45565147,4372083.69393557,4269775.44162165,4202660.75390766,4166175.79175346
791.596374511719,0.59285796,822995.981209318,448055.970628205,1149598.06899663,1107810.99056911,701492.825580394
791.630432128906,1.2959655,NA,718968.453442123,NA,NA,NA
791.638763427734,1.2980729,1030140.86505478,NA,730762.666408172,998236.451926267,NA
791.698089599609,1.6555024,652471.122422719,665849.169722767,674625.451061528,666149.058989998,NA
792.550262451172,1.201998,3712722.27098734,3793747.84599792,3949675.06540736,3572007.80782908,3676710.17882194
792.591888427734,1.2557387,8671481.80415226,9211600.78084339,9428488.77469322,9572647.31458875,9406181.7065175
792.594146728516,1.1091731,8884285.83942324,8633150.8224811,7836911.53420433,9187448.77721737,8641736.59664513
792.673492431641,1.3691058,NA,NA,658082.276026876,NA,NA
792.711456298828,1.7222523,11781111.2221804,11500039.400165,11550778.6239609,11468986.1441927,11686652.879032
793.549682617188,1.2097034,NA,NA,1006974.50302475,948405.202905443,880177.71068897
793.573364257812,0.66289163,NA,NA,558308.420210978,NA,NA
793.596282958984,1.1819873,4274448.75458667,4178440.67330784,4103031.39082959,4298523.94736292,4391866.33907691
793.672393798828,1.39617665,NA,373198.075899189,476222.21332418,495311.111377547,395634.160735079
793.714904785156,1.7226629,6400830.06129905,6333186.62772782,6654149.20819397,6345240.95171053,6229190.79348637
794.509948730469,1.1455147,NA,NA,439106.55177497,559538.74518865,553741.91007157
794.57080078125,1.0721981,2482166.31371438,2522926.67053735,2328133.11491923,2482809.43581761,2608038.75832737
794.607818603516,1.1288699,2226793.47583181,2265406.82929078,2166146.13168562,NA,NA
794.609100341797,1.2272875,8207769.15189582,8121661.90917188,8273193.381015,8208380.30423624,8620144.88451451
794.726837158203,1.7928906,53249755.2660189,53269471.418235,1151256.4682287,52964112.1042973,54807570.4059493
795.541809082031,0.58669354,NA,1617226.15526774,NA,2175368.5036646,NA
795.546569824219,0.68036794,531947.503258478,3665849.46591637,479214.093738518,3619625.24708144,3611009.89141576
795.574768066406,1.07376415,1041703.93424918,1110614.64137815,1042244.11284155,1060397.26264934,1004759.36536491
795.612670898438,1.2303802,3420726.28937203,3736567.10525841,3812727.10054139,3918026.36560266,3837106.28942695
795.650939941406,1.6561522,6428795.75545238,5970035.59508775,5657416.77899381,5575651.62560484,5908862.75815754
795.664672851562,1.5266748,NA,NA,NA,1484220.31928144,NA
795.730224609375,1.7939601,28784147.1538565,28784186.3155151,28156110.1426096,28682259.7254685,28810725.3619831
796.545928955078,1.3265575,3772231.69503244,3317644.3385865,3055134.28582256,2771098.73673206,6967220.50554401
796.586547851562,1.12251935,1640436.26045529,1570467.79681997,959794.237604755,1410914.98747585,967301.322297408
796.623840332031,1.2772382,3180138.44737282,3289010.03384104,3218144.55842773,3364737.21087882,3270547.43771456
796.654846191406,1.6567041,3431602.2081994,3195095.24127595,3064101.35870531,2860118.8023659,2911850.57898343
796.734008789062,1.7956195,8515158.50482737,NA,NA,NA,NA
796.742126464844,1.8568993,91598462.035208,92049474.3241393,93579274.5341176,92515215.5159912,89806173.7215495
796.991821289062,1.7113096,685508.909894345,718112.60232007,921121.132726592,963484.122452814,932776.356811175
797.089599609375,0.72895012,NA,841999.844532475,970205.128004925,799507.122452325,1038623.22250991
797.093200683594,0.75136902,1005838.71362959,NA,NA,NA,NA
797.545349121094,1.0820469,NA,NA,NA,1812930.59842144,NA
797.54931640625,0.70990674,1187441.03049356,1058035.69709559,3098351.13130899,1782307.148259,1470010.6022456
797.587036132812,0.68124996,NA,NA,368449.060706947,NA,NA
797.590621948242,1.1251794,481561.573735527,1278613.08792497,545174.197867958,1003644.22448738,1274037.65572814
797.629272460938,1.34364685,1296108.89870487,1164215.2525879,1309711.03675706,1320945.97160405,1316619.33325751
797.666748046875,1.7250959,47942295.1376766,43256042.4505486,42545611.5068236,42215821.398841,44579196.899318
797.745544433594,1.8574283,48535951.9877168,49046739.0440509,49888712.5635649,51304735.4066669,48885145.505154
