"mz","rt","peaktable_1_48cfeaa2b4a77273ce366caac107df72 intensity","peaktable_2_e643475138de5bbba29876333731f5d5 intensity","peaktable_3_329405a96fc3ecd6463545f5e357ecad intensity","peaktable_4_780c6675f627e794fefa6d6ff84ece8e intensity","peaktable_5_ec631491bb8bc4f620fbd7dcd84576a6 intensity"
358.274566650391,1.380058,NA,638145.967433996,NA,539816.76118078,499649.905669079
359.206787109375,4.5352096,3389463.74455909,620187.03267368,769333.24175378,3617403.66359657,3222809.96837961
360.251403808594,0.39892498,2495613.83423735,2678116.10969241,2517989.98121202,1859468.29496936,1810996.57019447
360.362899780273,3.3163708,8908959.54194096,25463452.588284,734799.672178055,9394479.37751925,255379.386395698
360.958923339844,3.9193045,463922.775825157,608456.495570067,535951.272761908,1005248.49733182,591215.187783961
361.18359375,4.5049549,NA,NA,NA,NA,578811.604133577
361.2353515625,3.3941583,8694127.02082538,18401649.0574097,9870992.80138352,9026945.65593975,3538254.8741898
361.274047851562,3.2428837,2074923.52575711,2362342.20198003,2386842.69000131,2184311.30492736,2345376.18482468
361.3662109375,3.7053509,3679744.92130515,1265793.83712914,2151321.76768648,3423760.20885561,1965634.47692654
362.238624572753,3.91932505,2990831.62931828,1850129.62070402,706584.783105704,2207516.94369197,434316.20147675
362.267028808594,0.39460263,1428516.69879342,1739851.72845116,1419882.03897824,1052120.00291364,1009948.50931109
362.929290771484,6.7135669,377594.780555117,477619.534404782,NA,NA,491550.890819067
362.957672119141,2.8085084,1511101.2428776,334965.386342622,1150422.74592826,386905.324103063,883227.067425282
363.020568847656,1.7560693,NA,NA,NA,1587747.31154925,NA
363.214630126953,0.3211234,1239942.32954157,1180940.27943322,1065597.47463928,770376.761401594,776721.899876105
363.289581298828,3.7464373,2356535.26227816,NA,2242472.28989269,1445704.60025616,2209938.55267472
363.311019897461,0.599902225,515844.949038866,1180757.05115968,1088773.96351974,1181146.5402729,1062562.76983428
363.955543518067,3.6816054,560271.395339435,1977274.82811557,726246.327102187,1177449.90289777,702778.514197249
364.017105102539,6.94364605,348653.467986756,608874.170447817,419676.582929582,375467.808171326,391064.301651259
364.261489868164,3.3034095,8089082.92307511,9863005.25045386,9459587.28000223,8759818.69513546,9030033.87648919
364.953308105469,6.49744,4378127.37961711,3712074.13754718,4191232.90034145,4129988.45609331,4279875.9670439
364.978851318359,6.6530367,702100.837879781,291280.338749526,850090.367932221,300386.386952645,507500.20797562
364.984649658203,1.7604053,NA,NA,NA,NA,1302770.7559912
365.157791137695,6.4844939,501073.477179397,419787.84670189,780669.372793983,555811.52913246,664626.435764838
365.269119262695,2.2315353,1312433.96983107,1095347.23851956,944449.826791692,829363.531692135,1161340.30209084
366.311447143555,1.3541566,NA,NA,387567.525174751,NA,NA
366.976043701172,6.48232475,450362.624316475,386881.405937458,552485.929147197,377215.327801439,700144.574967268
367.01569366455,1.75823185,NA,6126111.49378425,6563444.03257347,5837756.52444898,6158627.63587734
367.227325439453,1.2633467,NA,NA,NA,308773.369240805,NA
368.94645690918,0.20879294,NA,NA,418514.607696869,NA,NA
368.951690673828,6.4758745,1548872.52455437,10786211.8730951,1865985.74077177,2183871.97490293,2134392.56087567
369.201812744141,0.30385413,1430789.47510901,1460638.94325424,1541816.63091997,1423609.49238893,1558294.48198027
369.242950439453,0.999742,NA,NA,1742633.87505923,1485508.10291049,1420366.95201336
369.298065185547,1.6437391,906707.150915152,1191654.90046031,611056.984068335,1286611.87217593,638625.539467589
370.295227050781,0.92622433,NA,502108.831707368,NA,NA,NA
370.948516845703,6.4844879,5971755.00336094,6554139.45487826,7114013.02095717,7635874.5881286,7049024.44335317
371.163269042969,1.1337022,258012.578048975,NA,NA,435302.764610212,504722.600360367
371.228042602539,3.3725474,904047.604890348,598124.152790353,1855815.19460157,880807.64924081,1780360.29849439
372.738464355469,6.3245594,6499302.04392526,3691717.85601667,5713958.54752876,6174557.62523241,7439034.11675571
372.947326660156,6.4844879,3943015.77386682,4015730.85234587,4718687.71277862,4474039.63274718,4099464.8799003
373.22038269043,0.27362488,NA,NA,645666.141360532,NA,NA
373.236717224121,0.97813151,NA,1126060.1835192,760238.944593773,NA,695066.317625765
374.735504150391,6.3591465,2683446.57176714,4108089.65265693,1948143.93646816,2282648.94606224,3919448.77140526
374.963302612305,6.5104109,6211582.51223562,5547080.91093335,5305133.49585875,6300187.81975958,5983613.55900777
375.005485534668,1.7582528,NA,4306222.82073646,5560907.03979752,4280148.29217449,4595302.5555945
375.251098632812,0.90893613,3680112.77141305,4759667.17562741,4658907.14267822,4104962.70443347,4462608.0134893
376.246520996094,0.334093,636402.27354738,628552.618539703,493376.72656051,416871.314909521,371944.272689939
376.254455566406,0.91326863,709451.737560869,819443.060164252,857606.40109394,806693.873137594,852497.193821901
377.036407470703,1.7604,NA,1830538.58184309,NA,NA,1933529.11294912
377.080261230469,6.6098297,975784.052243832,1175322.30610817,1231528.97972701,1051937.41076452,1006012.70699676
377.086578369141,0.22171487,1159841.46256529,1662525.67231469,1263087.8420187,1096102.14761265,759849.747863985
377.12712097168,1.3843681,NA,2209009.02077546,NA,1978004.35157775,NA
378.232162475586,0.40973564,866721.366464274,811435.929949237,897377.382208918,NA,562242.898709616
378.262115478516,0.299523925,412161.873970725,505031.360383717,NA,NA,NA
378.960838317871,6.78508655,293687.027263195,410118.044323455,NA,737610.600159345,569221.258567759
379.24853515625,0.435670915,373749.167740378,422845.474214625,NA,NA,NA
379.994567871094,7.1465788,NA,NA,NA,3212057.90703154,1817784.54366731
379.994720458984,0.8008795,1276689.36774807,2148905.45837221,2302800.85418233,2755456.13845695,2829398.52782847
380.998046875,7.1725118,578409.947809239,NA,363366.473717651,390705.398295163,508102.765103351
381.264129638672,0.37300796,792787.939262972,667345.719777406,727359.578179059,554516.419620086,1971666.71381627
382.267669677734,0.37300796,348277.473162663,NA,NA,NA,NA
383.103492736817,0.20660959,NA,4476301.11321502,3750028.03409869,2983165.65822397,2567429.53319689
383.141021728516,3.89987535,1200801.39433405,2018563.98016626,1976465.34531498,2749405.72185525,1087853.40368107
383.279510498047,3.858807,2309239.29318777,737640.991407839,1564679.2839749,1573684.37211348,1215395.15459868
383.279663085938,3.48494155,1027654.13195425,2297496.27244044,2244163.70163636,874273.356342474,613001.775883762
383.313690185547,1.7517501,4049722.38573226,8498320.83659645,9708764.17291782,8181685.63774011,9487113.14107591
384.144561767578,3.2947604,NA,NA,NA,NA,1977323.58828253
384.253875732422,1.6609858,NA,3098356.19719266,NA,NA,NA
384.282653808594,1.1683048,491141.734835297,NA,674548.622901633,393694.755659905,362887.725529101
384.31706237793,1.75393735,NA,NA,1800425.44424475,NA,1767951.12380681
384.916198730469,6.4585409,6369485.2951281,5421531.60210712,5859555.20403979,6321470.41859749,6104395.71230256
384.977630615234,6.49744,999174.263725404,991983.540908066,1407700.22546325,3692290.51712089,2083105.88836396
385.026245117188,1.7603947,1962808.37683107,7598892.47769216,8188810.26937671,7500529.19026949,7466027.84080199
385.292953491211,3.66862105,626328.290464451,1925672.94615583,1809145.61276021,391131.035761697,833688.413815338
386.913299560547,6.4456197,NA,NA,3539557.1600087,3336914.84809299,3237368.70530211
387.136077880859,3.3120338,3475157.22563923,2804365.75494297,3351705.61227018,2753671.01963531,3939195.44639859
388.254486083984,4.824778,1118582.75825426,3522892.53675769,2872693.87077441,3005214.28458996,2709173.31904315
388.254638671875,4.22617075,9124832.41890077,3014290.16044596,1078676.85023749,2852489.21360007,3203109.29660444
388.394256591797,3.39418435,1135664.24333137,1535149.45224048,1266838.74913453,1303232.25022669,1335376.54037345
389.230224609375,0.38165243,333486.813972577,540499.61768621,572506.873352126,NA,284417.159448921
389.397613525391,1.7798493,671888.799496879,1578595.98409823,1955352.05380584,1955241.73004719,1809978.66412003
390.277145385742,3.3185345,4284455.08645811,3421506.34301614,2065843.65802153,4165279.61134397,3071774.2204216
390.994567871094,6.5017765,14160181.5739349,14781545.4038084,13360110.6772009,14520895.3516867,14895383.6197896
391.052093505859,1.75825985,NA,NA,2925693.63649009,NA,2608182.31317328
391.138977050781,0.36006782,NA,371534.246906227,310887.047804874,691449.114175194,NA
391.194396972656,6.4844735,2175871.66232789,3189145.93520259,3191561.23882175,3248738.18364672,2640321.37388798
391.246063232422,0.48104536,1240363.87580698,1338321.19895396,1322833.55033745,1092637.62910679,1024123.33009079
391.342041015625,0.96516487,NA,NA,453697.769474798,NA,NA
392.172592163086,0.36434781,2374790.27876512,3678892.50873097,3726729.28568007,3093339.10372353,3184528.24405219
392.292877197266,3.668639,4628839.32583985,4649675.13324938,2563396.62220922,2223728.21547319,5887591.7578365
393.175933837891,0.36006782,NA,517735.071274148,526055.649470105,340925.38816617,NA
393.210021972656,2.36119605,1498997.44972737,1487004.07875678,2206866.75560201,1952209.59989683,2737746.76520531
393.297821044922,1.972189,2817019.80944644,2767692.31612509,947239.020980481,2421514.61784103,3339224.9739495
394.213470458984,4.0381706,2981605.58222285,3550631.43111018,1806760.52320178,4321286.57833992,2184904.83367904
395.028396606445,6.4974442,8120604.27560789,8038793.7048778,7831063.01940071,7933263.75834426,8402817.50600192
395.046997070312,1.76039295,NA,2029428.15481978,NA,1886965.57771827,NA
395.222290039062,1.6609858,NA,2408519.52028556,2510167.1253558,NA,2124580.97386298
395.367858886719,4.5308932,1431282.2080316,NA,NA,NA,NA
396.322784423828,0.398953485,624275.055225509,686742.720224224,467671.556170594,333512.483275556,NA
396.783050537109,6.3418634,3661127.61859426,NA,NA,NA,NA
397.258865356445,0.42486557,423591.942781629,557964.207980375,NA,NA,NA
397.274444580078,0.99109772,NA,NA,355020.493542408,NA,NA
397.295440673828,0.90893613,473329.814622579,535809.539955399,585886.403087918,391837.832556693,496718.24833492
397.383514404297,4.6605694,4510567.32857228,1213128.55755562,2635049.18308647,3099908.88132261,1850757.15162712
398.174224853516,1.297969,923502.793340183,348126.613663423,541084.544125783,501059.952810702,539865.550142274
398.174697875977,5.3650884,NA,NA,1403588.35178229,NA,NA
398.309509277344,1.8252427,2827663.85954887,NA,NA,NA,NA
399.025817871094,1.2676828,425157.205311649,695130.815059021,470811.216511383,738550.053427603,451224.59589729
399.177947998047,6.4412978,NA,NA,3123497.32636952,NA,NA
399.272583007812,1.976501,657808.975198405,1240405.85208942,NA,724523.648304853,NA
399.308715820312,1.3022461,959338.487773312,789658.202994468,477451.893944719,334048.532939046,812952.892910154
400.285217285156,0.81821289,NA,NA,766548.764732699,NA,NA
400.306289672852,4.1159737,4795784.48220321,1417700.24373841,3485254.24357482,3937054.60272184,3146216.59218093
400.342765808105,0.82898978,1033075.76973001,1005261.52819639,NA,918004.636741735,1083554.43161106
400.415405273438,0.98457673,NA,871431.368145234,682107.012508945,690866.14723244,702843.70216777
401.309478759766,6.67525535,NA,275400.33703788,364117.935545273,NA,NA
401.309753417969,1.6825931,727424.654622056,611336.612059219,645818.749670366,431071.475269482,893191.899435423
401.341979980469,2.0284079,6683468.51406092,11837342.0472676,14474117.823043,14033230.0491853,15310810.2201808
402.185638427734,6.5104063,NA,NA,NA,2102221.99488984,NA
402.345329284668,2.0283717,NA,3065414.09690624,4035969.37055331,3964229.90643354,4469835.92802083
402.943634033203,5.3132226,NA,1468448.42613028,1208123.20551991,1371688.3243513,956071.220458984
403.233200073242,4.15485755,2592057.91692635,3033595.8538312,2995810.58257442,3340362.50557068,702715.887710005
403.246002197266,6.54717445,NA,NA,467847.161299882,NA,311373.118368735
403.284851074219,1.65669225,5148555.40392955,5231746.22121093,5459786.70816529,NA,3922848.98536715
404.993896484375,0.28656302,669012.009192851,627526.941006286,444332.767946257,NA,484535.658034489
405.261795043945,0.20444513,8595532.96207978,NA,8900723.64265409,8891348.8374541,67947409.3692815
406.265106201172,5.4471656,2058933.03701763,12879123.3155776,2111248.94863061,2018217.99859349,2425588.1445701
407.240921020508,0.3687116,NA,676518.829434645,616778.251674157,NA,263068.953166622
407.268051147461,2.1105285,834435.856882874,439296.060875951,1249213.57554886,1323659.10979824,842302.473839062
407.337463378906,0.628017015,336246.636517944,1057704.50559867,411152.855566969,1032437.64951953,1111540.27600176
407.342681884766,2.38063315,2497592.56637213,NA,2608451.56231275,1831412.27068055,2311997.80425133
408.939178466797,6.5666145,491076.804746692,NA,NA,NA,NA
408.960693359375,5.56170935,1588722.41268646,1970633.73615272,2134863.0560397,20671433.2609069,2438595.73211207
409.18408203125,2.287713,465915.27641962,525832.620882184,1204697.01285937,346884.714293398,492410.36002833
409.205230712891,6.5406656,NA,495793.026557415,NA,NA,NA
409.256652832031,0.35574532,795240.141053459,1138662.73879812,1200209.4134818,862631.717000206,795190.533063679
409.293609619141,0.489718165,541817.213678794,553572.061910503,474299.187122293,NA,NA
409.295196533203,6.2813794,NA,NA,1985190.37098902,NA,NA
410.145416259766,0.36434472,525086.954163628,972732.510174881,916509.544575,726329.493107487,798879.306031045
410.318603515625,2.1277716,2622386.42298488,3935402.1102823,3887501.04197465,4110311.7814773,4240493.2773013
410.930206298828,6.5104269,1713993.77256055,1699993.79330633,1595116.00310933,1390442.25259572,1202274.97258377
410.957824707031,6.4671893,5942922.5984448,5550617.09879078,5464297.01462756,5913091.54842878,6018472.73093477
411.010650634766,6.4931632,2259369.18096792,2342162.72383937,2370053.91096595,2241525.20037923,2180541.01388372
411.203735351562,0.338415,782264.799784729,1140638.21203446,1155415.38663098,961984.140469169,1017999.61770254
411.321807861328,2.1321081,NA,NA,NA,NA,928620.948442494
411.345123291016,2.043492,NA,2010270.31885238,2420742.57218699,2280954.86271613,2342620.63472006
412.189483642578,4.7685904,NA,NA,NA,2341806.66514183,NA
412.189880371094,2.4692232,356207.050136176,1195751.53081207,1106767.18259428,715800.132922829,664070.398073346
413.207763671875,6.4887959,NA,NA,NA,1188115.36983365,NA
413.266784667969,4.319093,4566565.79209049,3460969.11561059,5179491.55758777,3420089.59359918,1312356.87701719
413.324279785156,1.6653237,1265132.44671361,1807418.24886337,2078179.03229377,1031686.94939498,1379834.04246404
414.270172119141,2.03701685,1374602.65114336,1144006.35507028,1763944.12366387,896460.382910527,1792219.31375326
414.300857543945,1.0040417,NA,NA,722092.261346937,720641.708878425,NA
414.321960449219,0.91326863,1288147.39942023,1640383.11255136,1482004.95545892,1253308.25129026,1242230.15704195
414.955963134766,6.5190505,1457915.11538557,1751438.7635855,1768958.384709,1770536.94424922,1601533.3274716
415.254295349122,2.99654325,789019.896169139,1315656.21968428,1875839.71954022,606578.031509958,655060.066618707
416.961791992188,1.7906478,NA,1662954.04366153,NA,1587103.92261441,NA
417.05241394043,1.7603912,NA,NA,NA,1831127.27522259,NA
417.171752929688,0.35570057,500417.392346435,637521.392016126,702342.300056271,451294.882768791,505156.760792004
417.300537109375,1.6955625,2745130.16096897,2735197.17615731,NA,NA,1872771.99064997
418.830230712891,6.4261272,NA,3152887.282917,3879251.60321531,2938590.29410296,2579618.68852666
419.083419799805,1.76039295,NA,3645790.3805985,4075898.35674057,3382718.9669339,3414473.70351037
419.208679199219,0.414073025,NA,616392.375428414,599273.048371256,NA,NA
419.240936279297,0.4378659,1025253.43782902,924916.105675758,730736.768126815,522130.145615911,507975.866319192
419.27734375,0.91325473,7325442.6321199,8563527.63633487,8231053.67076225,7279930.7783763,6994377.80713129
420.280838012695,0.90897723,1326977.85423253,1896108.08704549,1706181.11230248,1516966.4362597,1283270.30747972
420.291160583496,1.8274008,1817688.09163706,NA,NA,NA,1208288.69360405
420.827453613281,6.4066795,5015824.34604129,5131002.76378354,3260476.79559307,4827551.05673891,4225815.16883611
420.971282958984,3.27530505,1968402.87578709,1577301.10008502,1633444.48151166,1900661.61712366,1655231.57656182
421.223541259766,0.57182101,NA,673505.182996449,692128.988104635,NA,653490.946791563
421.235595703125,1.8338674,292963.725848763,374054.424067936,647526.97545409,657722.381558227,518146.513720569
