"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
292.226776123047,0.13810049,NA,73684.8734946997,45661.4678808957,NA,50702.3516036537
292.300537109375,1.4655239,389010.387473729,1425486.62882991,1612984.5705195,1184572.55720681,1072329.83429681
292.959609985352,0.66831754,756601.139971955,763108.188276174,567336.608857264,1177168.41442459,649893.129969757
292.96021270752,1.62083295,510599.204240832,1424741.3810288,5137524.3037095,484409.61623701,213878.474922772
293.962829589844,2.0073058,NA,269502.389758208,NA,NA,NA
294.315658569336,1.3823336,4711235.64536286,4952403.38068443,5155811.366094,4564790.35866665,986765.794858407
295.188323974609,1.9198602,278186.980172507,1822137.33061369,1745461.23337106,1683649.02803931,1610262.85792866
295.226745605469,0.128202485,NA,NA,62655.0148480398,74246.1606734081,NA
296.295379638672,0.46040477,256768.739168763,377217.071037137,263516.78183648,179875.47941825,327978.414570303
296.332336425781,0.46471759,NA,NA,NA,100873.995580987,NA
297.007171630859,0.4603823,415887.541331272,467749.797663586,422355.643801478,324766.12492027,400460.314956671
297.044250488281,2.1141949,38294.44157179,163554.650194336,105874.758612147,54363.5696009013,84167.462799575
297.991760253906,0.410677795,711822.922349739,803400.149085209,879319.001683617,396532.756390313,394740.931823339
299.009368896484,2.0031218,466948.651487067,456760.137994607,481193.605030309,531184.407590161,447453.475989962
300.061256408692,2.1720289,109918.028039274,97923.2684969472,94764.2109940961,95161.6590727585,97118.3705192053
300.091934204102,1.9195886,429047.783197641,324457.192936759,NA,295980.852723375,NA
300.202209472656,0.05391129,NA,39483.055432321,NA,NA,NA
300.290191650391,0.32253056,218030.901829746,230804.605367685,225959.695829317,198895.462825388,195666.347605187
300.946319580078,2.1377769,59790.770602947,92054.4755946763,69108.0298440797,112595.45490631,NA
301.093536376953,1.6975353,1034691.46922963,483871.017566266,946577.026674843,271717.350708073,425868.782018416
301.162246704102,0.077985356,NA,70506.6395729086,NA,NA,NA
301.179046630859,1.7238188,NA,NA,NA,NA,288722.771512384
301.180480957031,2.0288413,175172.263522887,366281.987977194,540451.673466137,574166.57758433,555809.813008475
302.056427001953,2.0866105,257126.852283492,247996.564457356,258704.709725836,220061.665954699,199475.456157568
302.305938720703,0.36101553,125115.076321661,NA,NA,118622.448782946,123115.649413245
302.913360595703,1.9722891,517584.521133003,1128284.91642378,354680.701935771,231544.20696335,404508.82485586
302.917755126953,0.29973554,112847.13965764,72831.5295520611,122285.528189948,120282.191725458,98844.2798591086
302.974365234375,1.05814095,358952.921020194,1113348.24303915,366452.140808442,335646.57381898,357807.043063956
304.008911132812,1.1143449,1247475.65862242,4479193.26900208,3233412.38903646,1897208.17444935,1854913.67855815
304.300750732422,0.58069714,195991.974615184,127477.355085041,189511.123020191,179303.022529323,182069.038205778
304.910034179688,1.9763155,643156.291434378,491089.770729047,607457.003170293,571869.493289343,601898.822242617
304.969802856445,0.62454659,NA,NA,NA,NA,272581.263947327
304.970123291016,1.6448268,180452.091407802,215848.789632481,360589.974497881,184189.347628158,555419.091636161
305.011581420898,0.85814635,156679.312277682,162759.585097434,143412.355940492,134697.0748216,148850.723895951
305.157470703125,0.915445625,1201782.07337429,909569.07170692,275530.231770774,689935.314919861,787865.324905698
305.210418701172,0.115090965,NA,NA,NA,55762.4338101134,61565.7178184995
305.887023925781,1.94823075,372917.799704133,NA,NA,NA,356702.522272406
308.207717895508,2.2118973,NA,36210.0130024321,NA,71105.9996963556,85540.6302415563
308.294860839844,1.6181229,474166.188221074,273708.364910296,498290.494995403,477254.914156792,508743.18868227
308.991821289062,1.82291825,660290.127336847,1046062.98209789,676080.535274908,1379550.28635342,621084.301913765
309.130554199219,0.49535722,NA,NA,NA,69587.3750426872,NA
309.279388427734,0.90334173,834332.328804983,175410.852359233,700867.119960633,817879.958782828,718817.08350661
310.025329589844,2.00056495,829584.980371537,359815.526052988,816954.488722994,346439.110670202,353986.870264782
310.311187744141,1.105087295,901933.417592429,940788.651174083,942116.023591798,887290.173571885,971092.404654327
310.904815673828,0.036408394,NA,NA,NA,44559.6353764756,NA
311.105010986328,0.57633406,108810.767800931,91643.3043100277,79285.0140652887,361190.320880977,406640.692346822
311.257537841797,1.059026085,NA,161682.86826776,145986.953666257,143408.222231038,155178.752040767
311.294448852539,0.67488339,838606.720496761,810951.836319123,811089.326067558,897782.789509328,863968.163872073
311.295074462891,1.6373604,542710.991881454,214121.293817637,306660.649039966,425160.739763663,374122.41642894
311.314270019531,0.55339845,109939.24309391,155238.618817725,134359.702325138,163556.603754525,NA
312.363204956055,0.584019,536375.540423503,307463.727824168,596033.829236513,544620.567107207,558441.343531427
313.024780273438,0.69677359,1684381.4901816,1614685.02899569,1634822.49034569,NA,4242417.0517934
313.025604248047,1.5297526,1549611.27330748,4191589.74454285,4516466.65399594,1406101.81460925,1868026.63540496
313.235321044922,0.60266114,104123.481080355,183554.436948193,271780.435817647,190021.131372607,128814.841185118
313.273986816406,0.3478417,663980.854139592,721552.076492962,672180.671317577,339113.376387577,693956.861114067
314.028442382812,1.9895806,596554.509488904,664674.307873406,711080.338945632,313831.452667497,406220.578384054
315.178802490234,0.65300261,158918.870959127,171189.006176635,254952.924666981,261870.190994703,244899.781835176
316.001953125,2.12343725,150140.69009673,161475.873980854,154208.035677193,164498.163042986,175025.890572094
316.038146972656,0.43414207,326172.19639678,191518.390381082,163405.638635767,125816.591455979,171327.312767147
316.920654296875,1.9987443,426470.001375887,174882.752385997,168071.42499771,96605.1774788931,65289.7249582576
317.022155761719,2.088799,137629.491140983,266487.395284882,77305.1299613084,262081.173893948,233359.831043304
318.140167236328,0.38224416,137975.149402255,112283.986025865,193252.156591069,176046.079314879,111418.193096496
319.225830078125,1.9267116,NA,NA,NA,NA,357865.757452851
320.210990905761,2.00510535,536520.628095235,649040.188544383,620251.537272026,634959.372105268,594699.11322764
320.941131591797,1.8099852,2553982.49965425,2767506.54246857,2087751.67401857,2117339.75331333,193534.592166959
321.980804443359,0.64859804,137080.184962709,149641.523820837,130132.542592159,149465.149572377,79701.1147802069
322.007171630859,2.1269183,NA,NA,91840.6032606207,NA,NA
322.311340332031,0.526024735,217432.756723898,241887.26167534,220120.92581921,209962.984276963,214771.680020225
322.910186767578,2.01571,305294.337156285,280389.446474347,231467.024689806,303965.163438957,341243.80177906
322.938140869141,1.80342,453323.646744352,904178.715832268,1094336.61887341,924480.599864248,791959.435289957
322.978637695312,0.55665607,NA,NA,128806.800083332,NA,NA
323.003601074219,1.82709965,815941.985603738,601982.946099142,407746.763422382,207537.513432021,162765.130509021
323.039459228516,1.59086355,289305.224411579,250769.175929187,729005.428061575,264434.111975223,828831.341050929
323.040985107422,0.12823221,671877.107874547,694834.931702432,262131.511238952,280269.611995765,304403.35724718
323.221832275391,0.12059214,NA,NA,NA,NA,78480.5143313594
324.003112792969,2.08050275,220558.243201945,217154.858814053,211057.464575618,126460.936177834,207219.764772768
324.042266845703,2.19877445,130058.052956707,85214.674850587,115949.87940617,96967.5595506328,105829.423984532
324.326553344726,0.639868855,595712.872713138,719633.880398814,179516.015592426,613075.43813332,615631.096742058
325.271636962891,0.65519121,390872.989447156,323832.728399346,349169.900323529,314899.579189578,173916.234941387
326.093948364257,2.11184365,86264.9925787573,NA,NA,NA,101406.199483273
326.269073486328,1.6187472,2497676.53556775,2630595.08730307,2697838.08045283,2629362.03055741,2661404.96690015
326.378234863281,0.358157535,96368.753062442,144907.550834227,194509.853599082,187400.911133612,497964.126728811
326.934631347656,2.0428396,NA,NA,146623.90576164,NA,68618.1378678134
326.936065673828,0.54788292,81821.4814512739,159870.469026329,77179.221761594,83008.6551132781,49011.6436835022
326.958129882812,1.8654319,1587881.42478947,758321.575145814,1533872.64332038,1954717.62577786,2622358.08753333
327.201919555664,0.54131731,99891.9740947359,100918.051995136,349701.819532844,186130.061587972,119580.560766319
327.974609375,1.8246879,770840.332499697,627958.579314889,918312.831067332,713218.88722303,716421.9102881
328.320922851562,0.53919768,99171.4362316981,NA,NA,NA,NA
328.954071044922,1.9814258,622184.926344117,536198.847245066,806871.377484141,698412.899460748,585042.77171885
329.006958007812,1.4796885,114547.704449536,109353.983687858,1449894.54091847,174439.268572088,98579.448629546
329.243194580078,0.65074504,380018.531629082,377995.231892611,401949.192544101,357998.212349288,389129.251118435
329.932327270507,1.9502949,NA,492770.12568771,NA,467492.22726954,NA
329.9716796875,1.7303849,NA,322486.612389609,NA,400539.782980264,446057.450931517
330.0087890625,2.0051172,283071.652075486,700397.131773717,626816.098863855,314824.465834452,704243.615658304
330.010345458984,1.6929316,NA,270240.193910591,NA,NA,NA
330.279266357422,0.22544497,NA,NA,125845.728389299,135562.794467739,NA
331.005432128906,2.0074989,372882.982513033,472113.018138209,484858.413066165,508993.18191532,502118.598898247
331.209182739258,1.54319665,968389.014873752,217040.90079606,924911.18650983,432333.834231328,331569.521773566
332.331573486328,0.57194296,NA,165893.781051436,188760.833754983,NA,148595.58601426
332.952041625977,2.0074989,605987.450612159,595993.929852722,597490.086303131,565197.210346878,517460.636418223
333.300384521484,0.48224531,NA,NA,106132.472718704,NA,NA
333.973541259766,1.8403992,1563613.654089,566556.970013979,931689.442253932,995996.370975892,872827.927387172
334.285064697266,0.53037416,NA,NA,NA,293383.179305813,NA
336.326629638672,1.3680492,NA,1388330.23201584,NA,NA,NA
337.044281005859,0.83460282,661712.736975943,592747.650404089,678354.874453231,619382.823848355,647748.09348958
337.216186523438,0.52168459,NA,NA,97193.9976509846,81788.5960137326,159349.623214274
337.983520507812,0.45821614,324036.500747462,321269.102684944,335463.907820051,281896.539768615,315142.199072088
338.968078613281,0.54357004,276918.906718844,328972.293005987,296022.04084572,164175.585984583,248079.755370271
339.018371582031,0.43406371,2775666.63915163,2760340.34282877,1951144.57135609,2780689.82516824,2441550.13937579
339.055206298828,2.1308989,203577.887515441,124846.792806996,179543.651570223,198514.931745257,187275.851214111
339.155746459961,1.92104925,392762.051908195,731890.062799219,419205.588665553,579297.012290203,374107.629547734
339.23291015625,0.12059214,NA,NA,NA,NA,84659.0877184517
339.289947509766,1.382359,9428265.96763986,660470.068125458,529797.573620952,633891.198326625,441980.048842265
339.980438232422,2.1345773,110400.367994583,70285.2284130934,116969.594010304,NA,115973.922858705
340.022216796875,0.41444991,259028.187798984,285711.293890702,271458.061471799,232342.463247316,210378.337000596
340.293594360352,1.32514505,630304.930349647,NA,576455.522646845,4498819.68765102,4483770.14952375
340.322204589844,0.97858084,199780.315765884,158308.48925312,134735.937684214,397145.429632182,294443.12538434
341.013366699219,1.124820204,NA,NA,71631.8167856715,33186.7448379694,NA
341.266235351562,1.22909838,659293.944450373,836114.872493972,588075.157980444,623544.10893764,1269689.88701838
341.305130004883,2.0429146,269656.801755858,84477.6104555747,286508.213198478,263329.395904535,106856.637153651
342.071380615234,0.50411141,309306.440729239,300823.493692689,241769.120808238,330204.10661402,285370.39663436
342.336517333984,1.4667024,149430.330877174,1024664.71906707,1033358.29132036,880549.935669478,1169198.20063209
343.010681152344,0.29091949,118325.168641177,121715.404362944,77622.8055690856,129308.547134448,168774.260686981
343.032867431641,2.0383725,256059.191398406,282308.814587865,268652.832860127,244480.47658759,194232.891056123
343.073791503906,2.0963613,162948.986889855,257861.627185459,204082.81195149,170279.921164583,149260.074195872
343.340209960938,1.6579144,272809.285197369,299538.818920547,334116.881085965,336617.39497424,NA
344.068588256836,2.1245729,94941.8927934368,142322.329311568,66637.7777307003,51336.4421589254,139062.851069061
344.227935791016,2.17992555,74253.7928887189,62957.6918000218,76028.9138632093,NA,84911.9456175551
344.90771484375,1.98531185,NA,287232.067240169,NA,371656.418540863,NA
344.985137939453,1.4096317,4192608.10381859,3744098.97537078,3295410.40326648,3370313.19951775,3337819.74159785
345.988311767578,1.0660282,989883.087752337,586154.588479313,289051.966518417,947429.268092726,134327.542157415
346.903854370118,1.98202905,NA,289663.41826837,NA,287329.824767367,NA
346.990600585938,1.9941745,616932.171374006,400681.801240851,428208.579571769,410011.013365477,379430.493110415
347.959014892578,1.7433119,634994.753605102,736022.832813772,638058.755941148,334103.549686289,381624.373974749
348.901611328125,1.9856133,NA,NA,201076.304669088,NA,NA
348.978637695312,1.7124513,501023.705546391,559907.075028538,378038.710045007,304834.078351335,587038.903204184
348.992614746094,1.7859322,519485.093225872,585293.979286642,538427.323756952,619968.486581576,689226.53158242
349.183471679688,0.66394046,181498.741173979,154966.082465694,266411.911313578,139658.06974032,218360.140399366
350.254241943359,0.52163916,124941.410758764,83765.1515247311,145627.049850178,119504.267408281,91884.5865706682
350.255004882812,2.2259668,NA,NA,NA,74656.2191810433,NA
350.327087402344,0.40569571,59510.5504140943,NA,NA,NA,54590.1255178917
350.89729309082,0.31286751,NA,109782.14125433,NA,52008.6674716434,50206.5582542039
350.918518066406,1.8010054,528993.57834436,517376.313376806,560188.596257582,199496.163780962,282110.815739578
351.001495361328,1.1185538,3494030.80719741,2169658.56751202,1117864.62549914,1275060.3143671,1725345.80294372
352.006134033203,1.5455879,221814.424999759,135917.522212569,91206.1089610821,202025.444834451,116127.54056407
352.284637451172,2.0069558,447792.805865801,135156.214403198,476309.13848211,118551.364601163,135749.160182708
352.968963623047,2.0092774,NA,NA,NA,191391.047283812,NA
353.006256103516,1.9916355,647418.597758394,680213.986935751,586184.990389874,656909.880689907,675269.127514524
353.976684570312,1.8172237,582629.705368721,768235.60067461,724219.584543959,510686.339857896,253125.511385369
354.284362792969,0.22872018,NA,NA,NA,87192.8979827163,NA
354.300506591797,2.04275,160468.431657804,139644.275449417,158796.433858365,100670.672291163,150248.219843823
354.337440490723,1.66252895,262210.496872968,351957.804539999,458206.388766912,398519.364703476,347302.698551506
355.283020019531,0.96763806,1581622.4323688,387588.92948242,1168803.07040825,1190101.51324978,1849801.85993428
356.286285400391,0.585132525,506700.184835935,512055.948399618,272647.17432673,521408.279269371,535317.603020283
